order_id,order_date,customer_id,order_value,payment_type,warehouse,order_status
ORD5300,2024-02-05,2881,266.02,Credit Card,Mumbai,Cancelled
ORD5301,2024-01-20,3646,63.4,Wallet,Bangalore,Delayed
ORD5302,2024-04-08,4820,253.7,Wallet,Delhi,Delayed
ORD5303,2024-01-05,5677,45.25,COD,Bangalore,Delayed
ORD5304,2024-06-24,2735,72.35,COD,Delhi,Delivered
ORD5305,2024-02-22,4735,20.78,UPI,Mumbai,Delivered
ORD5306,2024-06-03,3645,50.84,Wallet,Delhi,Delivered
ORD5307,2024-01-05,1018,276.02,Wallet,Bangalore,Delivered
ORD5308,2024-01-30,2124,143.24,UPI,Bangalore,Delivered
ORD5309,2024-06-14,4985,32.52,Wallet,Bangalore,Delivered
ORD5310,2024-05-30,3654,288.32,UPI,Hyderabad,Cancelled
ORD5311,2024-06-20,3080,264.91,Wallet,Bangalore,Delivered
ORD5312,2024-05-05,2547,228.86,Credit Card,Delhi,Delivered
ORD5313,2024-04-15,1861,280.71,Credit Card,Mumbai,Delivered
ORD5314,2024-05-13,1154,73.84,UPI,Mumbai,Delivered
ORD5315,2024-06-18,4494,252.55,UPI,Delhi,Delayed
ORD5316,2024-06-29,1904,210.1,COD,Hyderabad,Delivered
ORD5317,2024-05-19,2269,262.23,Wallet,Delhi,Delivered
ORD5318,2024-05-14,1404,241.1,Credit Card,Bangalore,Delayed
ORD5319,2024-01-06,1843,110.48,COD,Hyderabad,Delivered
ORD5320,2024-02-25,2782,234.58,Wallet,Delhi,Delivered
ORD5321,2024-06-06,2564,86.11,Credit Card,Hyderabad,Delivered
ORD5322,2024-03-12,2184,105.29,Wallet,Mumbai,Delivered
ORD5323,2024-06-13,1746,41.29,UPI,Delhi,Delivered
ORD5324,2024-06-08,2725,281.17,Credit Card,Delhi,Delayed
ORD5325,2024-04-26,4188,94.39,Credit Card,Mumbai,Cancelled
ORD5326,2024-02-17,1270,160.98,COD,Hyderabad,Delivered
ORD5327,2024-01-15,5865,123.49,Wallet,Mumbai,Delivered
ORD5328,2024-01-20,4956,288.38,UPI,Hyderabad,Delayed
ORD5329,2024-01-31,1171,107.16,UPI,Delhi,Delivered
ORD5330,2024-05-16,1273,235.78,Wallet,Hyderabad,Cancelled
ORD5331,2024-03-21,3306,258.07,Wallet,Hyderabad,Delivered
ORD5332,2024-03-03,2158,136.33,UPI,Bangalore,Delivered
ORD5333,2024-05-15,2706,119.67,Wallet,Bangalore,Delivered
ORD5334,2024-03-16,2771,226.85,COD,Bangalore,Delivered
ORD5335,2024-02-20,1421,274.74,Wallet,Mumbai,Delivered
ORD5336,2024-05-21,2209,228.93,COD,Mumbai,Delayed
ORD5337,2024-02-06,5675,75.87,COD,Bangalore,Delivered
ORD5338,2024-06-23,1890,267.61,Wallet,Delhi,Delayed
ORD5339,2024-04-13,5817,122.4,Credit Card,Delhi,Delivered
ORD5340,2024-01-27,4267,177.11,Credit Card,Delhi,Delivered
ORD5341,2024-06-26,5976,251.12,COD,Mumbai,Delayed
ORD5342,2024-06-20,2473,64.63,Wallet,Hyderabad,Cancelled
ORD5343,2024-02-17,4243,237.51,COD,Mumbai,Delayed
ORD5344,2024-06-12,5478,182.89,Wallet,Bangalore,Delayed
ORD5345,2024-04-08,3181,269.07,Wallet,Hyderabad,Delivered
ORD5346,2024-02-28,2449,59.87,UPI,Delhi,Delayed
ORD5347,2024-02-04,4096,132.0,Credit Card,Mumbai,Delivered
ORD5348,2024-04-07,4256,251.52,Credit Card,Mumbai,Delivered
ORD5349,2024-05-30,4156,15.58,UPI,Bangalore,Delivered
ORD5350,2024-03-08,2590,42.54,UPI,Delhi,Delayed
ORD5351,2024-06-20,5239,297.26,UPI,Mumbai,Delivered
ORD5352,2024-01-21,4981,91.31,COD,Mumbai,Delivered
ORD5353,2024-03-12,2435,292.91,COD,Hyderabad,Delivered
ORD5354,2024-02-29,1223,62.93,COD,Mumbai,Delivered
ORD5355,2024-04-01,1219,114.72,COD,Hyderabad,Delayed
ORD5356,2024-03-18,5274,228.33,COD,Mumbai,Delivered
ORD5357,2024-06-26,2654,200.76,Credit Card,Delhi,Delivered
ORD5358,2024-02-23,5528,178.53,Credit Card,Bangalore,Delivered
ORD5359,2024-04-22,1264,163.67,Wallet,Delhi,Delivered
ORD5360,2024-05-13,1953,254.6,Credit Card,Bangalore,Delivered
ORD5361,2024-02-08,5524,78.14,UPI,Mumbai,Delivered
ORD5362,2024-04-19,4733,138.32,Credit Card,Delhi,Delivered
ORD5363,2024-02-15,3774,55.08,UPI,Hyderabad,Delivered
ORD5364,2024-01-15,4124,182.82,Credit Card,Bangalore,Delayed
ORD5365,2024-04-18,1479,82.66,COD,Bangalore,Cancelled
ORD5366,2024-04-29,4514,106.81,Credit Card,Mumbai,Delivered
ORD5367,2024-06-15,2353,146.66,Wallet,Bangalore,Delivered
ORD5368,2024-02-23,4322,17.76,COD,Bangalore,Delayed
ORD5369,2024-03-12,4878,36.66,COD,Bangalore,Delivered
ORD5370,2024-05-22,1889,208.92,Wallet,Mumbai,Delivered
ORD5371,2024-03-24,4854,134.4,Credit Card,Delhi,Delivered
ORD5372,2024-04-29,1924,260.79,Credit Card,Mumbai,Delayed
ORD5373,2024-02-28,3170,211.45,Wallet,Hyderabad,Delivered
ORD5374,2024-04-21,2902,12.35,COD,Bangalore,Delivered
ORD5375,2024-01-25,5873,188.85,Wallet,Bangalore,Delivered
ORD5376,2024-03-15,3395,37.18,UPI,Delhi,Delivered
ORD5377,2024-06-29,1028,236.47,UPI,Bangalore,Delivered
ORD5378,2024-02-19,1034,297.54,Credit Card,Delhi,Delivered
ORD5379,2024-05-18,4589,164.05,COD,Bangalore,Delayed
ORD5380,2024-01-16,3670,208.01,UPI,Bangalore,Delivered
ORD5381,2024-05-29,4365,78.82,Wallet,Mumbai,Delivered
ORD5382,2024-02-21,1588,136.9,Credit Card,Mumbai,Delivered
ORD5383,2024-06-25,4218,258.27,Credit Card,Hyderabad,Delivered
ORD5384,2024-01-17,4138,58.55,COD,Delhi,Cancelled
ORD5385,2024-04-27,1903,87.01,UPI,Hyderabad,Delivered
ORD5386,2024-05-08,5086,139.18,Credit Card,Mumbai,Delivered
ORD5387,2024-05-31,3169,216.55,Wallet,Delhi,Delivered
ORD5388,2024-04-21,1339,119.01,UPI,Mumbai,Delivered
ORD5389,2024-03-20,5270,279.04,Credit Card,Delhi,Delayed
ORD5390,2024-04-27,2714,37.39,Credit Card,Bangalore,Delivered
ORD5391,2024-02-18,5692,117.53,UPI,Hyderabad,Delivered
ORD5392,2024-03-20,5546,215.6,UPI,Hyderabad,Delivered
ORD5393,2024-05-26,1556,75.54,COD,Delhi,Delayed
ORD5394,2024-05-10,4087,200.36,Wallet,Hyderabad,Delivered
ORD5395,2024-06-07,4266,57.62,COD,Mumbai,Delivered
ORD5396,2024-05-26,4567,26.23,COD,Hyderabad,Delivered
ORD5397,2024-03-07,3056,45.09,Wallet,Delhi,Delayed
ORD5398,2024-02-03,4899,279.7,Wallet,Hyderabad,Delivered
ORD5399,2024-05-16,2016,170.01,COD,Hyderabad,Delivered
ORD5400,2024-02-23,3062,240.94,UPI,Mumbai,Delivered
ORD5401,2024-04-20,1838,106.47,Wallet,Bangalore,Delivered
ORD5402,2024-02-09,2637,181.87,COD,Mumbai,Delivered
ORD5403,2024-01-09,5321,153.54,UPI,Hyderabad,Delivered
ORD5404,2024-02-04,4496,284.26,Credit Card,Hyderabad,Delivered
ORD5405,2024-04-04,2813,226.8,UPI,Bangalore,Delivered
ORD5406,2024-02-26,4479,221.86,COD,Bangalore,Delivered
ORD5407,2024-04-07,2451,23.44,Wallet,Mumbai,Delivered
ORD5408,2024-05-11,3313,169.4,UPI,Bangalore,Delivered
ORD5409,2024-03-03,2514,145.43,UPI,Mumbai,Delayed
ORD5410,2024-06-01,2231,279.07,UPI,Delhi,Delivered
ORD5411,2024-02-20,2645,84.63,Wallet,Hyderabad,Delivered
ORD5412,2024-02-24,3999,88.25,Wallet,Bangalore,Delayed
ORD5413,2024-03-21,4440,129.29,UPI,Delhi,Delivered
ORD5414,2024-03-03,5056,80.58,UPI,Delhi,Delivered
ORD5415,2024-05-18,1305,47.46,COD,Mumbai,Delivered
ORD5416,2024-01-02,4536,258.65,Wallet,Mumbai,Delivered
ORD5417,2024-01-21,2723,171.9,UPI,Bangalore,Delivered
ORD5418,2024-06-15,2689,259.8,Wallet,Mumbai,Delivered
ORD5419,2024-06-08,2517,251.03,Wallet,Delhi,Delivered
ORD5420,2024-03-15,4917,91.79,Wallet,Delhi,Delayed
ORD5421,2024-03-17,1419,168.84,COD,Hyderabad,Delivered
ORD5422,2024-06-05,3936,34.13,Credit Card,Delhi,Delivered
ORD5423,2024-01-10,4862,275.42,Wallet,Bangalore,Cancelled
ORD5424,2024-06-07,5229,127.24,Wallet,Hyderabad,Delivered
ORD5425,2024-04-06,2450,124.17,UPI,Mumbai,Delayed
ORD5426,2024-05-26,4096,97.8,Wallet,Hyderabad,Delivered
ORD5427,2024-03-13,4261,143.59,Credit Card,Delhi,Delivered
ORD5428,2024-04-07,2164,83.01,Wallet,Bangalore,Delayed
ORD5429,2024-04-08,2869,118.71,COD,Mumbai,Delivered
ORD5430,2024-03-08,2819,241.98,UPI,Mumbai,Delivered
ORD5431,2024-02-08,3705,251.93,Credit Card,Delhi,Delivered
ORD5432,2024-03-20,4515,98.21,COD,Bangalore,Delivered
ORD5433,2024-06-16,2342,146.01,Credit Card,Delhi,Delivered
ORD5434,2024-03-12,3226,263.41,UPI,Delhi,Delivered
ORD5435,2024-01-21,2079,25.28,Wallet,Bangalore,Delivered
ORD5436,2024-06-03,5206,267.85,UPI,Delhi,Delivered
ORD5437,2024-01-11,5563,73.56,UPI,Bangalore,Delivered
ORD5438,2024-02-26,3779,206.78,Wallet,Bangalore,Delivered
ORD5439,2024-04-27,3528,178.94,COD,Delhi,Delivered
ORD5440,2024-05-31,1813,170.35,Credit Card,Delhi,Delivered
ORD5441,2024-05-04,3031,259.21,COD,Hyderabad,Delivered
ORD5442,2024-06-24,1322,39.46,Wallet,Mumbai,Delayed
ORD5443,2024-05-08,3969,110.64,Credit Card,Mumbai,Delivered
ORD5444,2024-02-04,1903,166.09,Wallet,Bangalore,Delivered
ORD5445,2024-01-27,2541,245.27,COD,Hyderabad,Delivered
ORD5446,2024-06-21,4503,72.77,UPI,Bangalore,Delivered
ORD5447,2024-01-27,3653,242.85,Credit Card,Hyderabad,Delivered
ORD5448,2024-03-01,3476,125.9,Wallet,Bangalore,Delivered
ORD5449,2024-02-01,4340,64.79,Credit Card,Mumbai,Delivered
ORD5450,2024-06-01,5243,230.11,Credit Card,Hyderabad,Delivered
ORD5451,2024-03-30,2141,36.36,COD,Delhi,Cancelled
ORD5452,2024-02-03,1849,159.28,UPI,Delhi,Delivered
ORD5453,2024-04-19,1366,28.52,Credit Card,Mumbai,Delivered
ORD5454,2024-03-07,3897,113.36,COD,Hyderabad,Delayed
ORD5455,2024-01-24,2089,184.31,Credit Card,Delhi,Delivered
ORD5456,2024-04-01,5041,171.27,UPI,Delhi,Delivered
ORD5457,2024-03-09,3038,127.35,Credit Card,Delhi,Delivered
ORD5458,2024-01-31,3860,134.42,UPI,Mumbai,Delivered
ORD5459,2024-02-14,5270,75.76,COD,Bangalore,Delayed
ORD5460,2024-06-20,2854,142.21,COD,Delhi,Delivered
ORD5461,2024-06-02,5683,286.44,UPI,Delhi,Delayed
ORD5462,2024-03-28,1494,256.63,UPI,Bangalore,Delivered
ORD5463,2024-03-29,4182,52.12,COD,Delhi,Delayed
ORD5464,2024-01-01,2784,18.64,UPI,Hyderabad,Delivered
ORD5465,2024-04-18,4510,280.72,UPI,Delhi,Delayed
ORD5466,2024-01-19,4786,162.76,Wallet,Bangalore,Delivered
ORD5467,2024-03-17,5130,165.97,Credit Card,Mumbai,Delivered
ORD5468,2024-03-23,1998,236.41,COD,Mumbai,Delivered
ORD5469,2024-04-17,5469,101.26,COD,Hyderabad,Delivered
ORD5470,2024-01-06,2451,149.75,Wallet,Delhi,Delivered
ORD5471,2024-05-03,2751,290.91,UPI,Delhi,Delivered
ORD5472,2024-04-16,3280,204.92,UPI,Bangalore,Delivered
ORD5473,2024-05-02,5800,54.59,UPI,Bangalore,Delivered
ORD5474,2024-03-14,5658,48.64,COD,Hyderabad,Delivered
ORD5475,2024-01-24,3934,69.24,Wallet,Hyderabad,Delivered
ORD5476,2024-01-27,4734,232.35,Credit Card,Delhi,Delivered
ORD5477,2024-02-27,4346,95.66,Wallet,Delhi,Delivered
ORD5478,2024-05-05,2873,16.2,COD,Hyderabad,Delivered
ORD5479,2024-05-03,5534,283.81,Credit Card,Mumbai,Delivered
ORD5480,2024-03-03,4803,59.22,UPI,Mumbai,Cancelled
ORD5481,2024-06-10,2979,12.77,Wallet,Mumbai,Delivered
ORD5482,2024-06-09,1698,78.77,Wallet,Mumbai,Delivered
ORD5483,2024-01-11,2312,78.16,COD,Hyderabad,Delivered
ORD5484,2024-06-18,3962,132.38,Wallet,Bangalore,Delivered
ORD5485,2024-02-20,3938,276.91,Credit Card,Mumbai,Delivered
ORD5486,2024-02-06,5787,264.96,Wallet,Hyderabad,Delivered
ORD5487,2024-05-21,3300,142.5,COD,Mumbai,Delivered
ORD5488,2024-04-14,4197,129.16,Wallet,Delhi,Delivered
ORD5489,2024-04-02,1126,170.95,Credit Card,Mumbai,Delivered
ORD5490,2024-01-19,2191,80.6,Credit Card,Hyderabad,Delivered
ORD5491,2024-01-30,3639,25.13,COD,Delhi,Delivered
ORD5492,2024-01-19,5389,282.37,UPI,Delhi,Cancelled
ORD5493,2024-06-28,4916,64.14,COD,Mumbai,Cancelled
ORD5494,2024-02-26,2366,67.54,UPI,Mumbai,Delayed
ORD5495,2024-03-02,2019,147.01,Credit Card,Delhi,Delayed
ORD5496,2024-03-26,5079,152.57,Wallet,Bangalore,Delivered
ORD5497,2024-01-18,5514,15.35,Wallet,Hyderabad,Delivered
ORD5498,2024-02-21,5539,52.91,Credit Card,Hyderabad,Delivered
ORD5499,2024-06-16,1684,119.66,COD,Hyderabad,Delivered
ORD5500,2024-03-21,4629,208.28,Wallet,Hyderabad,Delayed
ORD5501,2024-02-27,3887,76.24,COD,Hyderabad,Delivered
ORD5502,2024-04-21,2462,132.67,Wallet,Delhi,Delivered
ORD5503,2024-01-17,5086,171.63,UPI,Hyderabad,Delivered
ORD5504,2024-03-09,3261,267.69,Wallet,Bangalore,Delivered
ORD5505,2024-04-15,5180,104.56,UPI,Bangalore,Delivered
ORD5506,2024-04-18,3841,48.73,Wallet,Mumbai,Delivered
ORD5507,2024-01-13,2767,151.89,Wallet,Mumbai,Cancelled
ORD5508,2024-03-01,5180,226.55,Wallet,Mumbai,Delivered
ORD5509,2024-03-07,4560,41.86,Wallet,Mumbai,Delivered
ORD5510,2024-04-13,3112,133.16,Wallet,Delhi,Delivered
ORD5511,2024-04-27,5758,15.16,COD,Bangalore,Delivered
ORD5512,2024-03-07,1626,19.73,UPI,Delhi,Delivered
ORD5513,2024-01-08,5159,150.06,UPI,Bangalore,Delivered
ORD5514,2024-05-02,4414,96.48,Wallet,Delhi,Delivered
ORD5515,2024-03-09,2375,255.08,COD,Bangalore,Delivered
ORD5516,2024-06-26,2181,184.62,COD,Mumbai,Delivered
ORD5517,2024-04-20,1490,141.64,Credit Card,Bangalore,Delivered
ORD5518,2024-03-28,4729,128.3,Credit Card,Mumbai,Delayed
ORD5519,2024-02-26,4534,154.2,COD,Bangalore,Delivered
ORD5520,2024-04-19,4296,21.73,Credit Card,Delhi,Delivered
ORD5521,2024-05-26,2940,268.91,UPI,Hyderabad,Delayed
ORD5522,2024-06-17,5408,299.51,COD,Bangalore,Delivered
ORD5523,2024-03-26,2882,62.63,Credit Card,Delhi,Delivered
ORD5524,2024-01-19,5908,44.91,COD,Hyderabad,Delivered
ORD5525,2024-06-29,3987,51.64,Credit Card,Delhi,Delayed
ORD5526,2024-03-09,4159,201.7,COD,Hyderabad,Delayed
ORD5527,2024-01-19,5775,201.82,Wallet,Mumbai,Delivered
ORD5528,2024-06-18,5530,255.9,UPI,Bangalore,Delivered
ORD5529,2024-02-07,1681,228.03,Credit Card,Delhi,Delivered
ORD5530,2024-06-01,2073,140.41,Wallet,Bangalore,Delayed
ORD5531,2024-06-26,3387,187.73,COD,Mumbai,Delivered
ORD5532,2024-04-17,3394,209.6,Wallet,Mumbai,Delayed
ORD5533,2024-05-11,3693,158.69,UPI,Bangalore,Delivered
ORD5534,2024-03-09,2370,147.94,Credit Card,Delhi,Delivered
ORD5535,2024-03-11,5744,197.08,Credit Card,Delhi,Delivered
ORD5536,2024-01-03,5340,171.67,COD,Delhi,Delivered
ORD5537,2024-05-14,3156,196.74,UPI,Bangalore,Delivered
ORD5538,2024-06-01,3580,187.73,Wallet,Delhi,Delivered
ORD5539,2024-05-05,5391,218.57,COD,Delhi,Delivered
ORD5540,2024-02-28,3159,196.41,Credit Card,Hyderabad,Delivered
ORD5541,2024-04-21,4248,160.73,Wallet,Delhi,Delayed
ORD5542,2024-06-28,4731,207.72,COD,Mumbai,Delivered
ORD5543,2024-06-26,4829,140.35,Wallet,Delhi,Delivered
ORD5544,2024-03-24,2627,80.08,Wallet,Bangalore,Delivered
ORD5545,2024-05-04,4472,10.41,COD,Bangalore,Delivered
ORD5546,2024-03-28,1027,172.39,Wallet,Delhi,Delivered
ORD5547,2024-03-22,2985,181.29,Wallet,Bangalore,Delivered
ORD5548,2024-01-08,5153,291.89,UPI,Bangalore,Delivered
ORD5549,2024-03-10,2521,114.83,UPI,Delhi,Delivered
ORD5550,2024-01-27,1296,124.3,Credit Card,Hyderabad,Delivered
ORD5551,2024-06-18,3181,68.52,UPI,Hyderabad,Delivered
ORD5552,2024-06-12,4402,30.45,COD,Hyderabad,Delayed
ORD5553,2024-02-16,3296,234.11,Wallet,Hyderabad,Delivered
ORD5554,2024-02-23,3597,82.41,Credit Card,Mumbai,Delivered
ORD5555,2024-06-23,1901,186.58,UPI,Delhi,Delayed
ORD5556,2024-01-15,2098,209.45,Wallet,Bangalore,Delayed
ORD5557,2024-05-10,2677,146.66,COD,Bangalore,Delivered
ORD5558,2024-03-28,3881,264.14,Wallet,Delhi,Delivered
ORD5559,2024-04-10,5866,138.7,COD,Bangalore,Delivered
ORD5560,2024-03-18,2378,92.62,Wallet,Mumbai,Delivered
ORD5561,2024-01-08,2248,269.84,Credit Card,Hyderabad,Delivered
ORD5562,2024-01-15,4735,259.85,Credit Card,Delhi,Delayed
ORD5563,2024-06-21,5241,57.57,UPI,Bangalore,Delivered
ORD5564,2024-05-19,2264,17.53,UPI,Mumbai,Delivered
ORD5565,2024-05-09,2907,36.1,Wallet,Bangalore,Delayed
ORD5566,2024-06-07,2058,93.1,Wallet,Mumbai,Delivered
ORD5567,2024-02-12,3749,291.96,UPI,Bangalore,Delivered
ORD5568,2024-05-13,3048,171.97,UPI,Hyderabad,Delayed
ORD5569,2024-03-16,5248,118.25,Wallet,Delhi,Delayed
ORD5570,2024-04-18,3476,267.73,Wallet,Hyderabad,Delivered
ORD5571,2024-02-26,5016,141.41,Wallet,Hyderabad,Delivered
ORD5572,2024-05-07,5603,101.42,Credit Card,Bangalore,Delivered
ORD5573,2024-02-09,4197,282.95,COD,Hyderabad,Delivered
ORD5574,2024-06-17,5586,256.36,COD,Delhi,Delivered
ORD5575,2024-01-16,4553,254.66,UPI,Mumbai,Delivered
ORD5576,2024-03-08,5440,158.56,Credit Card,Mumbai,Delayed
ORD5577,2024-03-13,2761,238.94,Wallet,Bangalore,Delayed
ORD5578,2024-06-09,1220,62.01,Wallet,Delhi,Delayed
ORD5579,2024-05-04,5818,176.23,UPI,Delhi,Delivered
ORD5580,2024-05-26,5623,295.32,UPI,Mumbai,Delivered
ORD5581,2024-01-08,3888,94.38,Credit Card,Mumbai,Delayed
ORD5582,2024-02-08,2664,240.36,COD,Hyderabad,Delivered
ORD5583,2024-02-26,4986,152.24,COD,Bangalore,Delayed
ORD5584,2024-06-22,5576,21.54,Wallet,Mumbai,Cancelled
ORD5585,2024-03-02,3977,231.28,UPI,Mumbai,Delayed
ORD5586,2024-05-16,2871,58.89,Credit Card,Delhi,Delivered
ORD5587,2024-04-01,2462,193.13,Wallet,Delhi,Delivered
ORD5588,2024-02-27,1344,34.84,COD,Delhi,Delivered
ORD5589,2024-04-01,1044,284.59,COD,Mumbai,Delivered
ORD5590,2024-06-06,3068,94.6,Credit Card,Bangalore,Delivered
ORD5591,2024-02-08,2514,75.67,Wallet,Hyderabad,Delayed
ORD5592,2024-04-02,3598,47.45,Credit Card,Bangalore,Delivered
ORD5593,2024-05-15,2001,284.34,Wallet,Mumbai,Delayed
ORD5594,2024-02-25,2033,216.45,COD,Hyderabad,Delivered
ORD5595,2024-02-12,3040,225.08,UPI,Bangalore,Delivered
ORD5596,2024-02-07,1273,154.83,UPI,Mumbai,Delayed
ORD5597,2024-06-12,3647,147.67,COD,Bangalore,Delivered
ORD5598,2024-01-02,2779,41.91,UPI,Mumbai,Delivered
ORD5599,2024-06-07,5476,172.35,UPI,Delhi,Delivered
ORD5600,2024-04-01,1478,81.61,Wallet,Bangalore,Delayed
ORD5601,2024-02-20,1515,293.37,Credit Card,Delhi,Delayed
ORD5602,2024-03-17,5286,241.01,Wallet,Delhi,Delayed
ORD5603,2024-04-23,2191,129.77,Credit Card,Hyderabad,Delayed
ORD5604,2024-06-08,3668,53.89,Credit Card,Hyderabad,Delivered
ORD5605,2024-06-14,2411,237.75,UPI,Bangalore,Delivered
ORD5606,2024-03-11,4280,45.4,Credit Card,Mumbai,Delivered
ORD5607,2024-05-06,1271,64.91,Credit Card,Hyderabad,Delivered
ORD5608,2024-02-02,1142,71.34,COD,Hyderabad,Delivered
ORD5609,2024-05-02,4332,171.5,Credit Card,Delhi,Delayed
ORD5610,2024-03-27,1787,238.25,COD,Delhi,Delivered
ORD5611,2024-02-09,2681,101.15,Wallet,Mumbai,Delivered
ORD5612,2024-02-20,1622,34.55,UPI,Hyderabad,Delivered
ORD5613,2024-06-01,4841,144.72,Credit Card,Hyderabad,Delivered
ORD5614,2024-02-15,4676,226.95,COD,Mumbai,Delivered
ORD5615,2024-01-18,3572,74.28,Wallet,Hyderabad,Delivered
ORD5616,2024-01-12,4260,73.78,Wallet,Bangalore,Delivered
ORD5617,2024-03-04,5712,284.7,Wallet,Bangalore,Delivered
ORD5618,2024-01-21,1066,286.7,COD,Mumbai,Cancelled
ORD5619,2024-02-23,5286,297.24,COD,Delhi,Delivered
ORD5620,2024-02-11,5616,244.22,UPI,Mumbai,Delivered
ORD5621,2024-05-09,2140,64.57,Credit Card,Bangalore,Delivered
ORD5622,2024-01-07,3314,71.47,Wallet,Hyderabad,Delivered
ORD5623,2024-03-21,3532,108.67,UPI,Hyderabad,Delivered
ORD5624,2024-05-20,4580,102.26,COD,Delhi,Delivered
ORD5625,2024-01-13,2187,287.39,UPI,Delhi,Delivered
ORD5626,2024-03-05,5471,238.83,Wallet,Bangalore,Delayed
ORD5627,2024-06-15,5748,219.96,Wallet,Delhi,Delivered
ORD5628,2024-03-09,4339,63.93,UPI,Mumbai,Delivered
ORD5629,2024-04-26,1548,273.76,Wallet,Bangalore,Delivered
ORD5630,2024-01-24,5087,250.08,COD,Hyderabad,Delivered
ORD5631,2024-02-10,1072,57.46,Wallet,Hyderabad,Delivered
ORD5632,2024-02-13,1198,262.64,Credit Card,Hyderabad,Delayed
ORD5633,2024-03-10,4201,88.95,Credit Card,Delhi,Delivered
ORD5634,2024-01-21,2781,33.45,Wallet,Bangalore,Cancelled
ORD5635,2024-02-09,1571,200.48,UPI,Delhi,Delivered
ORD5636,2024-01-08,1790,199.6,Wallet,Mumbai,Delivered
ORD5637,2024-04-10,2638,37.53,Credit Card,Bangalore,Delayed
ORD5638,2024-01-28,2831,102.47,COD,Delhi,Delivered
ORD5639,2024-03-29,2855,297.92,Credit Card,Hyderabad,Delivered
ORD5640,2024-04-17,2174,206.74,Wallet,Hyderabad,Delivered
ORD5641,2024-03-24,4740,221.72,Wallet,Mumbai,Delivered
ORD5642,2024-01-02,4277,71.75,UPI,Mumbai,Delivered
ORD5643,2024-06-14,1178,32.85,Wallet,Mumbai,Delayed
ORD5644,2024-03-28,3244,90.3,Wallet,Hyderabad,Delivered
ORD5645,2024-01-31,5086,82.18,COD,Delhi,Delivered
ORD5646,2024-02-16,1734,78.02,COD,Hyderabad,Cancelled
ORD5647,2024-04-05,1798,65.9,COD,Hyderabad,Delivered
ORD5648,2024-06-02,1787,176.68,UPI,Hyderabad,Delivered
ORD5649,2024-02-23,3795,105.15,UPI,Delhi,Cancelled
ORD5650,2024-06-04,5304,247.9,Credit Card,Hyderabad,Delivered
ORD5651,2024-06-28,5588,63.34,UPI,Mumbai,Delivered
ORD5652,2024-01-01,4084,144.74,COD,Mumbai,Delayed
ORD5653,2024-05-30,3918,13.96,UPI,Mumbai,Delivered
ORD5654,2024-03-13,1731,149.69,Wallet,Mumbai,Delivered
ORD5655,2024-06-19,2129,26.19,UPI,Hyderabad,Delivered
ORD5656,2024-06-07,4446,293.54,Wallet,Hyderabad,Delivered
ORD5657,2024-04-22,2605,239.27,Credit Card,Hyderabad,Delivered
ORD5658,2024-06-25,4778,152.13,Wallet,Mumbai,Delivered
ORD5659,2024-04-03,3745,35.11,COD,Delhi,Delivered
ORD5660,2024-05-31,4170,181.81,Credit Card,Bangalore,Delivered
ORD5661,2024-02-05,5689,230.04,Credit Card,Bangalore,Delivered
ORD5662,2024-03-05,3933,65.31,Credit Card,Bangalore,Delivered
ORD5663,2024-05-13,2215,174.78,COD,Delhi,Delivered
ORD5664,2024-02-07,1324,246.12,Wallet,Hyderabad,Delivered
ORD5665,2024-01-13,2850,232.79,Credit Card,Bangalore,Delivered
ORD5666,2024-02-10,2490,242.87,COD,Bangalore,Delivered
ORD5667,2024-05-14,1893,265.0,Credit Card,Hyderabad,Delivered
ORD5668,2024-01-15,2390,281.93,Credit Card,Bangalore,Delivered
ORD5669,2024-03-04,4389,127.6,COD,Hyderabad,Delivered
ORD5670,2024-06-06,5239,174.94,UPI,Bangalore,Delivered
ORD5671,2024-03-26,5479,239.29,Credit Card,Hyderabad,Delivered
ORD5672,2024-03-09,3263,212.17,UPI,Mumbai,Delivered
ORD5673,2024-04-08,4432,298.7,Credit Card,Delhi,Cancelled
ORD5674,2024-02-26,3371,13.97,UPI,Bangalore,Delivered
ORD5675,2024-06-27,4086,112.99,Wallet,Hyderabad,Delivered
ORD5676,2024-02-08,5312,91.5,UPI,Mumbai,Delivered
ORD5677,2024-01-21,2515,86.07,UPI,Hyderabad,Delivered
ORD5678,2024-02-23,3917,74.53,UPI,Bangalore,Delayed
ORD5679,2024-03-03,3352,215.65,UPI,Bangalore,Cancelled
ORD5680,2024-01-06,2167,34.58,Wallet,Bangalore,Delivered
ORD5681,2024-03-15,1110,225.07,COD,Bangalore,Delayed
ORD5682,2024-04-02,5327,211.09,UPI,Bangalore,Delivered
ORD5683,2024-02-29,4655,82.73,COD,Mumbai,Delivered
ORD5684,2024-04-25,4793,83.32,Credit Card,Hyderabad,Delivered
ORD5685,2024-06-29,2755,192.37,COD,Hyderabad,Delivered
ORD5686,2024-05-30,2577,231.03,UPI,Bangalore,Delivered
ORD5687,2024-06-26,2296,264.18,COD,Hyderabad,Delivered
ORD5688,2024-05-08,4774,257.12,Wallet,Mumbai,Delivered
ORD5689,2024-02-27,3220,289.82,Wallet,Bangalore,Delivered
ORD5690,2024-01-31,1972,178.6,UPI,Delhi,Delivered
ORD5691,2024-05-10,2030,273.51,COD,Mumbai,Delivered
ORD5692,2024-05-17,3593,244.47,Credit Card,Bangalore,Delivered
