ticket_id,order_id,issue_type,created_time,resolved_time,status
TKT1836,ORD4576,Late Delivery,2024-06-12,2024-06-14 10:00:00,Closed
TKT1837,ORD9764,Late Delivery,2024-04-14,2024-04-16 03:00:00,Closed
TKT1838,ORD1483,Damaged Item,2024-01-30,2024-01-30 03:00:00,Closed
TKT1839,ORD2306,Damaged Item,2024-06-06,2024-06-08 06:00:00,Closed
TKT1840,ORD5877,Damaged Item,2024-06-21,2024-06-23 18:00:00,Closed
TKT1841,ORD7988,Late Delivery,2024-06-06,2024-06-06 20:00:00,Closed
TKT1842,ORD447,Wrong Item,2024-05-29,2024-05-30 12:00:00,Closed
TKT1843,ORD6789,Late Delivery,2024-04-02,2024-04-03 02:00:00,Closed
TKT1844,ORD9954,Wrong Item,2024-05-19,2024-05-19 13:00:00,Closed
TKT1845,ORD8855,Refund,2024-04-01,2024-04-03 19:00:00,Closed
TKT1846,ORD9408,Late Delivery,2024-05-13,2024-05-15 10:00:00,Closed
TKT1847,ORD3765,Wrong Item,2024-02-02,2024-02-04 16:00:00,Closed
TKT1848,ORD6552,Late Delivery,2024-01-09,2024-01-09 12:00:00,Closed
TKT1849,ORD1015,Late Delivery,2024-02-03,2024-02-03 17:00:00,Closed
TKT1850,ORD4687,Refund,2024-01-22,2024-01-23 15:00:00,Closed
TKT1851,ORD1678,Refund,2024-06-21,2024-06-22 17:00:00,Closed
TKT1852,ORD6832,Damaged Item,2024-02-12,2024-02-14 14:00:00,Closed
TKT1853,ORD7196,Damaged Item,2024-02-16,2024-02-16 06:00:00,Closed
TKT1854,ORD5156,Damaged Item,2024-01-29,2024-01-31 10:00:00,Closed
TKT1855,ORD2189,Wrong Item,2024-01-14,2024-01-15 11:00:00,Closed
TKT1856,ORD188,Wrong Item,2024-01-18,2024-01-20 16:00:00,Closed
TKT1857,ORD1673,Late Delivery,2024-01-30,2024-01-31 17:00:00,Closed
TKT1858,ORD7692,Wrong Item,2024-04-18,2024-04-18 07:00:00,Closed
TKT1859,ORD3010,Late Delivery,2024-03-24,2024-03-25 15:00:00,Closed
TKT1860,ORD4092,Wrong Item,2024-01-24,2024-01-24 18:00:00,Closed
TKT1861,ORD6393,Wrong Item,2024-02-25,2024-02-26 13:00:00,Closed
TKT1862,ORD4235,Refund,2024-05-31,2024-05-31 14:00:00,Closed
TKT1863,ORD9473,Late Delivery,2024-06-14,2024-06-16 08:00:00,Closed
TKT1864,ORD4294,Refund,2024-05-21,2024-05-21 15:00:00,Closed
TKT1865,ORD545,Late Delivery,2024-02-09,2024-02-11 15:00:00,Closed
TKT1866,ORD1196,Wrong Item,2024-06-19,2024-06-21 18:00:00,Closed
TKT1867,ORD1827,Refund,2024-05-31,2024-05-31 17:00:00,Closed
TKT1868,ORD6376,Refund,2024-02-10,2024-02-10 06:00:00,Closed
TKT1869,ORD832,Damaged Item,2024-05-22,2024-05-23 19:00:00,Closed
TKT1870,ORD7804,Refund,2024-04-04,2024-04-04 11:00:00,Closed
TKT1871,ORD9564,Refund,2024-01-07,2024-01-07 23:00:00,Closed
TKT1872,ORD6026,Damaged Item,2024-05-22,2024-05-22 15:00:00,Closed
TKT1873,ORD743,Refund,2024-06-16,2024-06-16 14:00:00,Closed
TKT1874,ORD2679,Late Delivery,2024-01-28,2024-01-28 17:00:00,Closed
TKT1875,ORD6762,Wrong Item,2024-04-19,2024-04-19 13:00:00,Closed
TKT1876,ORD5999,Late Delivery,2024-06-25,2024-06-26 08:00:00,Closed
TKT1877,ORD7111,Refund,2024-01-23,2024-01-23 04:00:00,Closed
TKT1878,ORD1844,Late Delivery,2024-05-15,2024-05-16 05:00:00,Closed
TKT1879,ORD8816,Damaged Item,2024-03-20,2024-03-21 11:00:00,Closed
TKT1880,ORD7967,Wrong Item,2024-06-04,2024-06-04 12:00:00,Closed
TKT1881,ORD5273,Wrong Item,2024-01-13,2024-01-15 01:00:00,Closed
TKT1882,ORD9152,Wrong Item,2024-06-10,2024-06-10 04:00:00,Closed
TKT1883,ORD4650,Refund,2024-02-09,2024-02-09 13:00:00,Closed
TKT1884,ORD1665,Late Delivery,2024-04-22,2024-04-23 10:00:00,Closed
TKT1885,ORD5319,Late Delivery,2024-04-01,2024-04-01 22:00:00,Closed
TKT1886,ORD8557,Refund,2024-02-04,2024-02-05 15:00:00,Closed
TKT1887,ORD117,Damaged Item,2024-03-13,2024-03-13 02:00:00,Closed
TKT1888,ORD389,Wrong Item,2024-06-12,2024-06-12 22:00:00,Closed
TKT1889,ORD1513,Refund,2024-05-14,2024-05-14 10:00:00,Closed
TKT1890,ORD5633,Refund,2024-04-23,2024-04-25 05:00:00,Closed
TKT1891,ORD1555,Refund,2024-01-29,2024-01-30 11:00:00,Closed
TKT1892,ORD5246,Refund,2024-06-16,2024-06-18 21:00:00,Closed
TKT1893,ORD1008,Damaged Item,2024-01-23,2024-01-23 03:00:00,Closed
TKT1894,ORD7144,Wrong Item,2024-06-12,2024-06-13 09:00:00,Closed
TKT1895,ORD216,Refund,2024-04-10,2024-04-12 02:00:00,Closed
TKT1896,ORD7010,Damaged Item,2024-02-16,2024-02-16 13:00:00,Closed
TKT1897,ORD4099,Damaged Item,2024-06-19,2024-06-21 17:00:00,Closed
TKT1898,ORD9766,Late Delivery,2024-02-11,2024-02-11 07:00:00,Closed
TKT1899,ORD4160,Wrong Item,2024-03-17,2024-03-19 10:00:00,Closed
TKT1900,ORD8672,Late Delivery,2024-04-04,2024-04-04 17:00:00,Closed
TKT1901,ORD8366,Refund,2024-04-18,2024-04-18 21:00:00,Closed
TKT1902,ORD930,Wrong Item,2024-05-30,2024-06-01 19:00:00,Closed
TKT1903,ORD6419,Refund,2024-03-17,2024-03-19 21:00:00,Closed
TKT1904,ORD391,Wrong Item,2024-06-11,2024-06-12 01:00:00,Closed
TKT1905,ORD5265,Damaged Item,2024-04-01,2024-04-01 19:00:00,Closed
TKT1906,ORD5823,Late Delivery,2024-01-02,2024-01-02 22:00:00,Closed
TKT1907,ORD2498,Refund,2024-01-27,2024-01-28 15:00:00,Closed
TKT1908,ORD5103,Refund,2024-03-24,2024-03-25 07:00:00,Closed
TKT1909,ORD2745,Damaged Item,2024-05-09,2024-05-10 23:00:00,Closed
TKT1910,ORD1887,Refund,2024-05-24,2024-05-25 07:00:00,Closed
TKT1911,ORD6792,Wrong Item,2024-04-05,2024-04-07 01:00:00,Closed
TKT1912,ORD1192,Refund,2024-03-18,2024-03-18 15:00:00,Closed
TKT1913,ORD5674,Late Delivery,2024-02-09,2024-02-09 21:00:00,Closed
TKT1914,ORD6365,Refund,2024-03-18,2024-03-18 11:00:00,Closed
TKT1915,ORD9778,Late Delivery,2024-04-22,2024-04-23 21:00:00,Closed
TKT1916,ORD7053,Late Delivery,2024-04-26,2024-04-27 16:00:00,Closed
TKT1917,ORD9731,Damaged Item,2024-02-19,2024-02-21 00:00:00,Closed
TKT1918,ORD6202,Wrong Item,2024-03-19,2024-03-21 21:00:00,Closed
TKT1919,ORD7788,Late Delivery,2024-03-31,2024-03-31 07:00:00,Closed
TKT1920,ORD367,Wrong Item,2024-04-20,2024-04-20 05:00:00,Closed
TKT1921,ORD2705,Refund,2024-04-27,2024-04-29 00:00:00,Closed
TKT1922,ORD2575,Refund,2024-01-11,2024-01-13 14:00:00,Closed
TKT1923,ORD3526,Wrong Item,2024-03-25,2024-03-27 10:00:00,Closed
TKT1924,ORD367,Late Delivery,2024-06-25,2024-06-27 12:00:00,Closed
TKT1925,ORD3864,Wrong Item,2024-06-08,2024-06-08 15:00:00,Closed
TKT1926,ORD5106,Damaged Item,2024-01-05,2024-01-06 02:00:00,Closed
TKT1927,ORD7138,Refund,2024-01-09,2024-01-10 13:00:00,Closed
TKT1928,ORD734,Late Delivery,2024-06-13,2024-06-13 12:00:00,Closed
TKT1929,ORD3199,Damaged Item,2024-04-22,2024-04-24 19:00:00,Closed
TKT1930,ORD7921,Wrong Item,2024-03-25,2024-03-27 05:00:00,Closed
TKT1931,ORD8463,Late Delivery,2024-05-06,2024-05-07 10:00:00,Closed
TKT1932,ORD9462,Damaged Item,2024-03-13,2024-03-15 08:00:00,Closed
TKT1933,ORD5985,Damaged Item,2024-06-26,2024-06-27 04:00:00,Closed
TKT1934,ORD1440,Late Delivery,2024-03-26,2024-03-28 06:00:00,Closed
TKT1935,ORD2090,Late Delivery,2024-01-23,2024-01-25 06:00:00,Closed
TKT1936,ORD487,Wrong Item,2024-01-05,2024-01-07 17:00:00,Closed
TKT1937,ORD2854,Damaged Item,2024-06-10,2024-06-12 23:00:00,Closed
TKT1938,ORD944,Wrong Item,2024-01-05,2024-01-07 11:00:00,Closed
TKT1939,ORD7980,Wrong Item,2024-03-30,2024-04-01 21:00:00,Closed
TKT1940,ORD575,Wrong Item,2024-05-26,2024-05-28 17:00:00,Closed
TKT1941,ORD7495,Wrong Item,2024-05-12,2024-05-13 11:00:00,Closed
TKT1942,ORD7247,Refund,2024-04-15,2024-04-17 16:00:00,Closed
TKT1943,ORD5071,Refund,2024-05-09,2024-05-09 05:00:00,Closed
TKT1944,ORD1075,Wrong Item,2024-04-25,2024-04-26 13:00:00,Closed
TKT1945,ORD2999,Damaged Item,2024-06-06,2024-06-07 18:00:00,Closed
TKT1946,ORD3829,Refund,2024-03-26,2024-03-27 08:00:00,Closed
TKT1947,ORD9385,Late Delivery,2024-02-08,2024-02-09 14:00:00,Closed
TKT1948,ORD9916,Refund,2024-05-30,2024-06-01 13:00:00,Closed
TKT1949,ORD5848,Damaged Item,2024-02-27,2024-02-29 23:00:00,Closed
TKT1950,ORD9233,Damaged Item,2024-04-25,2024-04-26 16:00:00,Closed
TKT1951,ORD5928,Wrong Item,2024-02-03,2024-02-05 11:00:00,Closed
TKT1952,ORD6185,Refund,2024-03-06,2024-03-06 14:00:00,Closed
TKT1953,ORD7231,Late Delivery,2024-06-04,2024-06-05 09:00:00,Closed
TKT1954,ORD6427,Late Delivery,2024-05-08,2024-05-08 17:00:00,Closed
TKT1955,ORD5851,Refund,2024-02-26,2024-02-28 22:00:00,Closed
TKT1956,ORD7571,Wrong Item,2024-02-11,2024-02-12 16:00:00,Closed
TKT1957,ORD9614,Refund,2024-06-13,2024-06-15 23:00:00,Closed
TKT1958,ORD3444,Damaged Item,2024-03-23,2024-03-25 18:00:00,Closed
TKT1959,ORD1107,Damaged Item,2024-02-04,2024-02-05 22:00:00,Closed
TKT1960,ORD8776,Damaged Item,2024-06-20,2024-06-20 17:00:00,Closed
TKT1961,ORD2411,Late Delivery,2024-03-07,2024-03-08 21:00:00,Closed
TKT1962,ORD1217,Refund,2024-02-29,2024-03-02 16:00:00,Closed
TKT1963,ORD6679,Refund,2024-05-05,2024-05-05 18:00:00,Closed
TKT1964,ORD7770,Late Delivery,2024-01-09,2024-01-09 11:00:00,Closed
TKT1965,ORD5249,Refund,2024-01-09,2024-01-11 06:00:00,Closed
TKT1966,ORD8012,Damaged Item,2024-04-03,2024-04-04 22:00:00,Closed
TKT1967,ORD4944,Refund,2024-02-17,2024-02-17 18:00:00,Closed
TKT1968,ORD5722,Wrong Item,2024-06-16,2024-06-17 22:00:00,Closed
TKT1969,ORD2909,Refund,2024-06-14,2024-06-15 06:00:00,Closed
TKT1970,ORD5866,Late Delivery,2024-03-10,2024-03-12 20:00:00,Closed
TKT1971,ORD3618,Refund,2024-04-24,2024-04-24 19:00:00,Closed
TKT1972,ORD3721,Late Delivery,2024-01-07,2024-01-09 18:00:00,Closed
TKT1973,ORD9290,Wrong Item,2024-02-16,2024-02-16 23:00:00,Closed
TKT1974,ORD9709,Late Delivery,2024-02-27,2024-02-27 09:00:00,Closed
TKT1975,ORD5178,Wrong Item,2024-01-26,2024-01-27 05:00:00,Closed
TKT1976,ORD4597,Late Delivery,2024-03-08,2024-03-09 07:00:00,Closed
TKT1977,ORD6396,Late Delivery,2024-02-17,2024-02-18 18:00:00,Closed
TKT1978,ORD4235,Late Delivery,2024-05-04,2024-05-04 17:00:00,Closed
TKT1979,ORD476,Wrong Item,2024-01-03,2024-01-03 22:00:00,Closed
TKT1980,ORD8455,Damaged Item,2024-03-05,2024-03-08 00:00:00,Closed
TKT1981,ORD5264,Wrong Item,2024-05-12,2024-05-12 17:00:00,Closed
TKT1982,ORD9046,Refund,2024-05-05,2024-05-05 20:00:00,Closed
TKT1983,ORD4158,Late Delivery,2024-05-21,2024-05-23 00:00:00,Closed
TKT1984,ORD8729,Damaged Item,2024-03-09,2024-03-10 10:00:00,Closed
TKT1985,ORD2114,Refund,2024-02-12,2024-02-14 06:00:00,Closed
TKT1986,ORD3251,Damaged Item,2024-05-09,2024-05-10 18:00:00,Closed
TKT1987,ORD842,Refund,2024-01-10,2024-01-10 07:00:00,Closed
TKT1988,ORD4073,Damaged Item,2024-04-07,2024-04-09 01:00:00,Closed
TKT1989,ORD8542,Damaged Item,2024-02-16,2024-02-18 16:00:00,Closed
TKT1990,ORD7111,Refund,2024-04-05,2024-04-05 02:00:00,Closed
TKT1991,ORD3565,Late Delivery,2024-03-27,2024-03-27 07:00:00,Closed
TKT1992,ORD4509,Refund,2024-05-01,2024-05-02 19:00:00,Closed
TKT1993,ORD8770,Refund,2024-05-19,2024-05-21 20:00:00,Closed
TKT1994,ORD1423,Damaged Item,2024-03-19,2024-03-19 23:00:00,Closed
TKT1995,ORD253,Wrong Item,2024-05-04,2024-05-04 07:00:00,Closed
TKT1996,ORD277,Refund,2024-06-24,2024-06-25 03:00:00,Closed
TKT1997,ORD181,Refund,2024-04-06,2024-04-07 22:00:00,Closed
TKT1998,ORD3847,Late Delivery,2024-04-18,2024-04-20 02:00:00,Closed
TKT1999,ORD1507,Refund,2024-03-21,2024-03-23 04:00:00,Closed
TKT2000,ORD6750,Late Delivery,2024-01-30,2024-01-31 14:00:00,Closed
TKT2001,ORD2554,Damaged Item,2024-02-12,2024-02-14 19:00:00,Closed
TKT2002,ORD7440,Late Delivery,2024-03-24,2024-03-27 00:00:00,Closed
TKT2003,ORD4245,Refund,2024-06-13,2024-06-13 13:00:00,Closed
TKT2004,ORD6933,Late Delivery,2024-02-15,2024-02-15 18:00:00,Closed
TKT2005,ORD5039,Damaged Item,2024-05-29,2024-05-29 07:00:00,Closed
TKT2006,ORD8084,Wrong Item,2024-05-11,2024-05-13 04:00:00,Closed
TKT2007,ORD1514,Refund,2024-03-30,2024-03-30 14:00:00,Closed
TKT2008,ORD881,Late Delivery,2024-05-14,2024-05-14 21:00:00,Closed
TKT2009,ORD8730,Late Delivery,2024-03-08,2024-03-10 07:00:00,Closed
TKT2010,ORD6016,Damaged Item,2024-06-07,2024-06-09 07:00:00,Closed
TKT2011,ORD4863,Refund,2024-04-13,2024-04-14 08:00:00,Closed
TKT2012,ORD7708,Late Delivery,2024-04-13,2024-04-14 11:00:00,Closed
TKT2013,ORD3985,Wrong Item,2024-05-02,2024-05-02 13:00:00,Closed
TKT2014,ORD8929,Late Delivery,2024-01-05,2024-01-05 18:00:00,Closed
TKT2015,ORD3198,Wrong Item,2024-02-14,2024-02-14 06:00:00,Closed
TKT2016,ORD7030,Refund,2024-01-19,2024-01-21 15:00:00,Closed
TKT2017,ORD879,Damaged Item,2024-02-01,2024-02-03 17:00:00,Closed
TKT2018,ORD9325,Damaged Item,2024-04-25,2024-04-27 11:00:00,Closed
TKT2019,ORD7011,Refund,2024-01-05,2024-01-07 19:00:00,Closed
TKT2020,ORD1224,Late Delivery,2024-05-31,2024-05-31 10:00:00,Closed
TKT2021,ORD3830,Damaged Item,2024-06-04,2024-06-04 21:00:00,Closed
TKT2022,ORD5333,Late Delivery,2024-04-25,2024-04-26 00:00:00,Closed
TKT2023,ORD839,Late Delivery,2024-05-27,2024-05-27 04:00:00,Closed
TKT2024,ORD1648,Refund,2024-06-26,2024-06-28 20:00:00,Closed
TKT2025,ORD8737,Wrong Item,2024-04-27,2024-04-29 00:00:00,Closed
TKT2026,ORD1339,Refund,2024-03-16,2024-03-18 16:00:00,Closed
TKT2027,ORD4391,Late Delivery,2024-05-01,2024-05-01 12:00:00,Closed
TKT2028,ORD4470,Wrong Item,2024-03-30,2024-04-01 11:00:00,Closed
TKT2029,ORD5239,Refund,2024-03-12,2024-03-12 05:00:00,Closed
TKT2030,ORD1832,Refund,2024-03-19,2024-03-19 13:00:00,Closed
TKT2031,ORD7124,Refund,2024-03-11,2024-03-13 14:00:00,Closed
TKT2032,ORD3276,Damaged Item,2024-05-22,2024-05-23 17:00:00,Closed
TKT2033,ORD2942,Wrong Item,2024-04-21,2024-04-21 05:00:00,Closed
TKT2034,ORD5537,Damaged Item,2024-03-26,2024-03-26 06:00:00,Closed
TKT2035,ORD3994,Wrong Item,2024-04-08,2024-04-09 10:00:00,Closed
TKT2036,ORD212,Damaged Item,2024-06-02,2024-06-04 23:00:00,Closed
TKT2037,ORD7680,Wrong Item,2024-05-15,2024-05-15 16:00:00,Closed
TKT2038,ORD7074,Wrong Item,2024-05-04,2024-05-05 05:00:00,Closed
TKT2039,ORD699,Damaged Item,2024-06-18,2024-06-20 09:00:00,Closed
TKT2040,ORD137,Damaged Item,2024-04-14,2024-04-15 05:00:00,Closed
TKT2041,ORD448,Late Delivery,2024-05-26,2024-05-28 08:00:00,Closed
TKT2042,ORD3048,Wrong Item,2024-02-29,2024-03-02 05:00:00,Closed
TKT2043,ORD6831,Wrong Item,2024-02-03,2024-02-04 15:00:00,Closed
TKT2044,ORD3308,Refund,2024-01-22,2024-01-24 06:00:00,Closed
TKT2045,ORD2522,Damaged Item,2024-03-02,2024-03-04 07:00:00,Closed
TKT2046,ORD9141,Late Delivery,2024-06-11,2024-06-11 13:00:00,Closed
TKT2047,ORD3049,Late Delivery,2024-03-30,2024-04-01 22:00:00,Closed
TKT2048,ORD6562,Refund,2024-01-20,2024-01-21 23:00:00,Closed
TKT2049,ORD1587,Late Delivery,2024-01-24,2024-01-25 05:00:00,Closed
TKT2050,ORD5774,Refund,2024-06-23,2024-06-23 14:00:00,Closed
TKT2051,ORD2308,Refund,2024-04-24,2024-04-26 04:00:00,Closed
TKT2052,ORD5353,Wrong Item,2024-01-17,2024-01-19 20:00:00,Closed
TKT2053,ORD7758,Wrong Item,2024-02-11,2024-02-11 10:00:00,Closed
TKT2054,ORD4465,Wrong Item,2024-05-27,2024-05-28 01:00:00,Closed
TKT2055,ORD7134,Refund,2024-03-21,2024-03-23 02:00:00,Closed
TKT2056,ORD7764,Late Delivery,2024-06-13,2024-06-15 11:00:00,Closed
TKT2057,ORD7783,Damaged Item,2024-05-25,2024-05-25 05:00:00,Closed
TKT2058,ORD50,Refund,2024-03-24,2024-03-26 00:00:00,Closed
TKT2059,ORD2905,Late Delivery,2024-03-07,2024-03-07 15:00:00,Closed
TKT2060,ORD5607,Late Delivery,2024-05-29,2024-05-31 10:00:00,Closed
TKT2061,ORD8986,Late Delivery,2024-06-21,2024-06-23 00:00:00,Closed
TKT2062,ORD2195,Wrong Item,2024-06-23,2024-06-24 20:00:00,Closed
TKT2063,ORD8559,Late Delivery,2024-04-11,2024-04-11 06:00:00,Closed
TKT2064,ORD151,Damaged Item,2024-01-15,2024-01-16 08:00:00,Closed
TKT2065,ORD737,Wrong Item,2024-01-06,2024-01-08 20:00:00,Closed
TKT2066,ORD3637,Late Delivery,2024-06-10,2024-06-12 10:00:00,Closed
TKT2067,ORD5420,Damaged Item,2024-01-31,2024-01-31 10:00:00,Closed
TKT2068,ORD8970,Late Delivery,2024-01-11,2024-01-12 17:00:00,Closed
TKT2069,ORD7758,Refund,2024-02-03,2024-02-05 03:00:00,Closed
TKT2070,ORD4180,Late Delivery,2024-02-08,2024-02-09 14:00:00,Closed
TKT2071,ORD6244,Damaged Item,2024-01-26,2024-01-28 18:00:00,Closed
TKT2072,ORD5989,Wrong Item,2024-06-20,2024-06-22 16:00:00,Closed
TKT2073,ORD2582,Refund,2024-01-01,2024-01-02 13:00:00,Closed
TKT2074,ORD5885,Wrong Item,2024-01-27,2024-01-29 15:00:00,Closed
TKT2075,ORD1891,Refund,2024-02-06,2024-02-08 07:00:00,Closed
TKT2076,ORD7576,Refund,2024-04-25,2024-04-26 08:00:00,Closed
TKT2077,ORD4358,Wrong Item,2024-06-13,2024-06-15 00:00:00,Closed
TKT2078,ORD942,Late Delivery,2024-02-11,2024-02-11 19:00:00,Closed
TKT2079,ORD2916,Refund,2024-04-08,2024-04-09 06:00:00,Closed
TKT2080,ORD7758,Late Delivery,2024-04-04,2024-04-05 06:00:00,Closed
TKT2081,ORD5246,Damaged Item,2024-02-19,2024-02-19 17:00:00,Closed
TKT2082,ORD7863,Refund,2024-05-08,2024-05-08 02:00:00,Closed
TKT2083,ORD1639,Wrong Item,2024-06-15,2024-06-17 12:00:00,Closed
TKT2084,ORD4266,Late Delivery,2024-05-29,2024-05-30 12:00:00,Closed
TKT2085,ORD207,Damaged Item,2024-05-09,2024-05-11 16:00:00,Closed
TKT2086,ORD2167,Damaged Item,2024-03-30,2024-03-31 13:00:00,Closed
TKT2087,ORD8902,Refund,2024-03-30,2024-04-01 05:00:00,Closed
TKT2088,ORD2511,Wrong Item,2024-02-17,2024-02-18 06:00:00,Closed
TKT2089,ORD8260,Wrong Item,2024-06-02,2024-06-03 05:00:00,Closed
TKT2090,ORD9249,Wrong Item,2024-02-05,2024-02-07 18:00:00,Closed
TKT2091,ORD3524,Damaged Item,2024-04-15,2024-04-17 15:00:00,Closed
TKT2092,ORD5580,Late Delivery,2024-02-29,2024-03-01 09:00:00,Closed
TKT2093,ORD5625,Wrong Item,2024-04-30,2024-05-02 09:00:00,Closed
TKT2094,ORD1189,Refund,2024-06-09,2024-06-10 07:00:00,Closed
TKT2095,ORD2690,Damaged Item,2024-03-31,2024-04-02 22:00:00,Closed
TKT2096,ORD5238,Refund,2024-04-20,2024-04-21 19:00:00,Closed
TKT2097,ORD3203,Wrong Item,2024-03-24,2024-03-24 04:00:00,Closed
TKT2098,ORD4176,Late Delivery,2024-06-28,2024-06-30 17:00:00,Closed
TKT2099,ORD8959,Refund,2024-03-25,2024-03-25 11:00:00,Closed
TKT2100,ORD3832,Refund,2024-04-21,2024-04-22 12:00:00,Closed
TKT2101,ORD166,Damaged Item,2024-03-07,2024-03-09 14:00:00,Closed
TKT2102,ORD9151,Wrong Item,2024-02-05,2024-02-06 05:00:00,Closed
TKT2103,ORD2554,Wrong Item,2024-04-07,2024-04-07 21:00:00,Closed
TKT2104,ORD5627,Wrong Item,2024-04-16,2024-04-17 17:00:00,Closed
TKT2105,ORD8169,Refund,2024-05-17,2024-05-17 02:00:00,Closed
TKT2106,ORD5390,Refund,2024-04-08,2024-04-09 10:00:00,Closed
TKT2107,ORD9333,Damaged Item,2024-05-10,2024-05-12 09:00:00,Closed
TKT2108,ORD6542,Late Delivery,2024-06-02,2024-06-03 12:00:00,Closed
TKT2109,ORD4615,Wrong Item,2024-04-20,2024-04-20 02:00:00,Closed
TKT2110,ORD1981,Late Delivery,2024-03-15,2024-03-17 03:00:00,Closed
TKT2111,ORD7389,Late Delivery,2024-02-18,2024-02-18 12:00:00,Closed
TKT2112,ORD9447,Refund,2024-05-20,2024-05-21 03:00:00,Closed
TKT2113,ORD8808,Damaged Item,2024-05-23,2024-05-25 20:00:00,Closed
TKT2114,ORD8545,Refund,2024-01-04,2024-01-06 02:00:00,Closed
TKT2115,ORD3298,Late Delivery,2024-06-22,2024-06-22 21:00:00,Closed
TKT2116,ORD9579,Late Delivery,2024-02-18,2024-02-18 05:00:00,Closed
TKT2117,ORD5941,Refund,2024-06-11,2024-06-12 12:00:00,Closed
TKT2118,ORD8052,Damaged Item,2024-04-06,2024-04-06 19:00:00,Closed
TKT2119,ORD5869,Late Delivery,2024-01-27,2024-01-28 06:00:00,Closed
TKT2120,ORD9995,Wrong Item,2024-02-29,2024-03-02 06:00:00,Closed
TKT2121,ORD4075,Damaged Item,2024-06-10,2024-06-12 15:00:00,Closed
TKT2122,ORD7800,Wrong Item,2024-01-16,2024-01-16 19:00:00,Closed
TKT2123,ORD3763,Late Delivery,2024-02-10,2024-02-12 09:00:00,Closed
TKT2124,ORD7173,Damaged Item,2024-06-08,2024-06-09 01:00:00,Closed
TKT2125,ORD100,Late Delivery,2024-01-26,2024-01-27 04:00:00,Closed
TKT2126,ORD4248,Late Delivery,2024-03-31,2024-03-31 02:00:00,Closed
TKT2127,ORD6017,Late Delivery,2024-01-13,2024-01-13 20:00:00,Closed
TKT2128,ORD6662,Refund,2024-06-28,2024-06-28 05:00:00,Closed
TKT2129,ORD3253,Damaged Item,2024-03-12,2024-03-13 12:00:00,Closed
TKT2130,ORD6022,Refund,2024-02-06,2024-02-06 13:00:00,Closed
TKT2131,ORD8042,Late Delivery,2024-06-04,2024-06-04 21:00:00,Closed
TKT2132,ORD3334,Refund,2024-02-11,2024-02-12 15:00:00,Closed
TKT2133,ORD3604,Late Delivery,2024-01-12,2024-01-14 13:00:00,Closed
TKT2134,ORD1051,Wrong Item,2024-04-25,2024-04-25 20:00:00,Closed
TKT2135,ORD9299,Damaged Item,2024-05-20,2024-05-21 10:00:00,Closed
TKT2136,ORD8389,Wrong Item,2024-03-08,2024-03-10 17:00:00,Closed
TKT2137,ORD3409,Refund,2024-05-13,2024-05-14 23:00:00,Closed
TKT2138,ORD4804,Damaged Item,2024-04-18,2024-04-18 03:00:00,Closed
TKT2139,ORD2045,Wrong Item,2024-03-21,2024-03-23 11:00:00,Closed
TKT2140,ORD2798,Refund,2024-03-26,2024-03-27 22:00:00,Closed
TKT2141,ORD3192,Refund,2024-04-07,2024-04-09 08:00:00,Closed
TKT2142,ORD3827,Wrong Item,2024-06-07,2024-06-09 22:00:00,Closed
TKT2143,ORD8469,Damaged Item,2024-06-29,2024-07-01 22:00:00,Closed
TKT2144,ORD9425,Wrong Item,2024-02-24,2024-02-25 09:00:00,Closed
TKT2145,ORD9438,Refund,2024-04-08,2024-04-08 06:00:00,Closed
TKT2146,ORD172,Damaged Item,2024-01-01,2024-01-04 00:00:00,Closed
TKT2147,ORD647,Damaged Item,2024-03-28,2024-03-30 12:00:00,Closed
TKT2148,ORD9288,Wrong Item,2024-04-18,2024-04-19 11:00:00,Closed
TKT2149,ORD3612,Damaged Item,2024-03-21,2024-03-22 16:00:00,Closed
TKT2150,ORD9661,Refund,2024-03-10,2024-03-12 08:00:00,Closed
TKT2151,ORD1379,Wrong Item,2024-06-02,2024-06-03 03:00:00,Closed
TKT2152,ORD8184,Wrong Item,2024-06-16,2024-06-18 19:00:00,Closed
TKT2153,ORD8802,Late Delivery,2024-02-18,2024-02-18 16:00:00,Closed
TKT2154,ORD5933,Damaged Item,2024-01-19,2024-01-19 08:00:00,Closed
TKT2155,ORD4010,Late Delivery,2024-01-31,2024-02-01 12:00:00,Closed
TKT2156,ORD4641,Damaged Item,2024-05-23,2024-05-23 14:00:00,Closed
TKT2157,ORD9546,Damaged Item,2024-03-13,2024-03-15 01:00:00,Closed
TKT2158,ORD25,Late Delivery,2024-06-04,2024-06-04 08:00:00,Closed
TKT2159,ORD3047,Refund,2024-01-05,2024-01-05 12:00:00,Closed
TKT2160,ORD8806,Wrong Item,2024-03-26,2024-03-28 23:00:00,Closed
TKT2161,ORD9394,Damaged Item,2024-06-10,2024-06-11 09:00:00,Closed
TKT2162,ORD5975,Damaged Item,2024-05-02,2024-05-03 08:00:00,Closed
TKT2163,ORD424,Damaged Item,2024-06-12,2024-06-13 22:00:00,Closed
TKT2164,ORD113,Damaged Item,2024-05-04,2024-05-05 07:00:00,Closed
TKT2165,ORD1797,Refund,2024-02-23,2024-02-25 10:00:00,Closed
TKT2166,ORD2149,Late Delivery,2024-02-07,2024-02-08 11:00:00,Closed
TKT2167,ORD383,Wrong Item,2024-01-06,2024-01-07 01:00:00,Closed
