order_id,pick_time,pack_time,ship_time,delivery_time,carrier
ORD4786,2024-03-27 02:00:00,2024-03-27 05:00:00,2024-03-27 08:00:00,2024-03-29 08:00:00,BlueDart
ORD4787,2024-05-05 03:00:00,2024-05-05 04:00:00,2024-05-05 07:00:00,2024-05-08 07:00:00,Ecom Express
ORD4788,2024-03-07 03:00:00,2024-03-07 04:00:00,2024-03-07 11:00:00,2024-03-09 11:00:00,Ecom Express
ORD4789,2024-01-31 01:00:00,2024-01-31 04:00:00,2024-01-31 10:00:00,2024-02-01 10:00:00,Ecom Express
ORD4790,2024-03-09 04:00:00,2024-03-09 06:00:00,2024-03-09 10:00:00,2024-03-10 10:00:00,BlueDart
ORD4791,2024-04-24 05:00:00,2024-04-24 08:00:00,2024-04-24 16:00:00,2024-04-26 16:00:00,Ecom Express
ORD4792,2024-05-08 03:00:00,2024-05-08 06:00:00,2024-05-08 12:00:00,2024-05-11 12:00:00,Ecom Express
ORD4793,2024-02-22 06:00:00,2024-02-22 07:00:00,2024-02-22 11:00:00,2024-02-24 11:00:00,Delhivery
ORD4794,2024-04-13 01:00:00,2024-04-13 05:00:00,2024-04-13 15:00:00,2024-04-14 15:00:00,Ecom Express
ORD4795,2024-03-13 03:00:00,2024-03-13 05:00:00,2024-03-13 13:00:00,2024-03-16 13:00:00,Ecom Express
ORD4796,2024-03-24 01:00:00,2024-03-24 03:00:00,2024-03-24 12:00:00,2024-03-27 12:00:00,Ecom Express
ORD4797,2024-02-13 04:00:00,2024-02-13 06:00:00,2024-02-13 14:00:00,2024-02-16 14:00:00,Delhivery
ORD4798,2024-04-14 05:00:00,2024-04-14 09:00:00,2024-04-14 17:00:00,2024-04-15 17:00:00,Ecom Express
ORD4799,2024-04-24 02:00:00,2024-04-24 05:00:00,2024-04-24 13:00:00,2024-04-27 13:00:00,BlueDart
ORD4800,2024-04-11 06:00:00,2024-04-11 07:00:00,2024-04-11 12:00:00,2024-04-14 12:00:00,BlueDart
ORD4801,2024-03-13 04:00:00,2024-03-13 07:00:00,2024-03-13 14:00:00,2024-03-15 14:00:00,Ecom Express
ORD4802,2024-06-21 04:00:00,2024-06-21 05:00:00,2024-06-21 11:00:00,2024-06-23 11:00:00,BlueDart
ORD4803,2024-06-04 04:00:00,2024-06-04 07:00:00,2024-06-04 14:00:00,2024-06-07 14:00:00,BlueDart
ORD4804,2024-02-11 06:00:00,2024-02-11 08:00:00,2024-02-11 12:00:00,2024-02-14 12:00:00,Ecom Express
ORD4805,2024-01-29 05:00:00,2024-01-29 07:00:00,2024-01-29 09:00:00,2024-01-31 09:00:00,Delhivery
ORD4806,2024-01-19 03:00:00,2024-01-19 07:00:00,2024-01-19 16:00:00,2024-01-22 16:00:00,Delhivery
ORD4807,2024-05-09 04:00:00,2024-05-09 07:00:00,2024-05-09 13:00:00,2024-05-12 13:00:00,BlueDart
ORD4808,2024-06-02 03:00:00,2024-06-02 06:00:00,2024-06-02 09:00:00,2024-06-04 09:00:00,Ecom Express
ORD4809,2024-02-09 05:00:00,2024-02-09 09:00:00,2024-02-09 19:00:00,2024-02-11 19:00:00,Ecom Express
ORD4810,2024-02-18 05:00:00,2024-02-18 08:00:00,2024-02-18 18:00:00,2024-02-20 18:00:00,BlueDart
ORD4811,2024-01-19 02:00:00,2024-01-19 03:00:00,2024-01-19 06:00:00,2024-01-20 06:00:00,Delhivery
ORD4812,2024-05-03 05:00:00,2024-05-03 09:00:00,2024-05-03 14:00:00,2024-05-04 14:00:00,BlueDart
ORD4813,2024-03-05 03:00:00,2024-03-05 04:00:00,2024-03-05 10:00:00,2024-03-10 10:00:00,Delhivery
ORD4814,2024-05-30 03:00:00,2024-05-30 04:00:00,2024-05-30 10:00:00,2024-05-31 10:00:00,Delhivery
ORD4815,2024-06-13 06:00:00,2024-06-13 10:00:00,2024-06-13 17:00:00,2024-06-16 17:00:00,Delhivery
ORD4816,2024-01-01 01:00:00,2024-01-01 02:00:00,2024-01-01 11:00:00,2024-01-03 11:00:00,Ecom Express
ORD4817,2024-03-19 03:00:00,2024-03-19 04:00:00,2024-03-19 14:00:00,2024-03-22 14:00:00,BlueDart
ORD4818,2024-05-06 06:00:00,2024-05-06 07:00:00,2024-05-06 11:00:00,2024-05-09 11:00:00,BlueDart
ORD4819,2024-05-07 05:00:00,2024-05-07 06:00:00,2024-05-07 15:00:00,2024-05-13 15:00:00,Delhivery
ORD4820,2024-06-29 04:00:00,2024-06-29 08:00:00,2024-06-29 15:00:00,2024-07-01 15:00:00,Ecom Express
ORD4821,2024-05-25 02:00:00,2024-05-25 04:00:00,2024-05-25 12:00:00,2024-05-27 12:00:00,Ecom Express
ORD4822,2024-06-29 03:00:00,2024-06-29 04:00:00,2024-06-29 06:00:00,2024-07-02 06:00:00,Delhivery
ORD4823,2024-06-04 02:00:00,2024-06-04 05:00:00,2024-06-04 09:00:00,2024-06-05 09:00:00,Delhivery
ORD4824,2024-04-22 05:00:00,2024-04-22 09:00:00,2024-04-22 17:00:00,2024-04-25 17:00:00,BlueDart
ORD4825,2024-01-29 01:00:00,2024-01-29 03:00:00,2024-01-29 08:00:00,2024-02-01 08:00:00,Ecom Express
ORD4826,2024-06-19 02:00:00,2024-06-19 05:00:00,2024-06-19 08:00:00,2024-06-23 08:00:00,BlueDart
ORD4827,2024-04-20 06:00:00,2024-04-20 07:00:00,2024-04-20 17:00:00,2024-04-22 17:00:00,Ecom Express
ORD4828,2024-05-04 02:00:00,2024-05-04 06:00:00,2024-05-04 12:00:00,2024-05-10 12:00:00,Delhivery
ORD4829,2024-01-20 03:00:00,2024-01-20 07:00:00,2024-01-20 09:00:00,2024-01-22 09:00:00,Delhivery
ORD4830,2024-05-01 05:00:00,2024-05-01 07:00:00,2024-05-01 15:00:00,2024-05-08 15:00:00,Ecom Express
ORD4831,2024-04-26 05:00:00,2024-04-26 07:00:00,2024-04-26 16:00:00,2024-04-29 16:00:00,BlueDart
ORD4832,2024-01-18 06:00:00,2024-01-18 07:00:00,2024-01-18 11:00:00,2024-01-21 11:00:00,Ecom Express
ORD4833,2024-05-10 02:00:00,2024-05-10 05:00:00,2024-05-10 11:00:00,2024-05-13 11:00:00,Ecom Express
ORD4834,2024-04-18 01:00:00,2024-04-18 03:00:00,2024-04-18 07:00:00,2024-04-19 07:00:00,Ecom Express
ORD4835,2024-01-16 05:00:00,2024-01-16 07:00:00,2024-01-16 15:00:00,2024-01-22 15:00:00,Delhivery
ORD4836,2024-03-10 06:00:00,2024-03-10 08:00:00,2024-03-10 14:00:00,2024-03-15 14:00:00,Delhivery
ORD4837,2024-02-17 04:00:00,2024-02-17 08:00:00,2024-02-17 13:00:00,2024-02-19 13:00:00,Ecom Express
ORD4838,2024-01-02 04:00:00,2024-01-02 07:00:00,2024-01-02 09:00:00,2024-01-03 09:00:00,Delhivery
ORD4839,2024-02-29 02:00:00,2024-02-29 03:00:00,2024-02-29 12:00:00,2024-03-04 12:00:00,Delhivery
ORD4840,2024-05-11 03:00:00,2024-05-11 07:00:00,2024-05-11 14:00:00,2024-05-14 14:00:00,Delhivery
ORD4841,2024-02-11 03:00:00,2024-02-11 07:00:00,2024-02-11 13:00:00,2024-02-14 13:00:00,Delhivery
ORD4842,2024-06-07 05:00:00,2024-06-07 08:00:00,2024-06-07 11:00:00,2024-06-10 11:00:00,Delhivery
ORD4843,2024-04-28 05:00:00,2024-04-28 08:00:00,2024-04-28 13:00:00,2024-04-29 13:00:00,Ecom Express
ORD4844,2024-05-01 04:00:00,2024-05-01 05:00:00,2024-05-01 07:00:00,2024-05-06 07:00:00,Delhivery
ORD4845,2024-06-17 02:00:00,2024-06-17 05:00:00,2024-06-17 09:00:00,2024-06-21 09:00:00,Delhivery
ORD4846,2024-02-13 06:00:00,2024-02-13 08:00:00,2024-02-13 15:00:00,2024-02-14 15:00:00,Delhivery
ORD4847,2024-05-18 03:00:00,2024-05-18 05:00:00,2024-05-18 12:00:00,2024-05-19 12:00:00,Delhivery
ORD4848,2024-05-02 05:00:00,2024-05-02 09:00:00,2024-05-02 15:00:00,2024-05-09 15:00:00,Ecom Express
ORD4849,2024-05-03 03:00:00,2024-05-03 07:00:00,2024-05-03 11:00:00,2024-05-09 11:00:00,Ecom Express
ORD4850,2024-06-26 06:00:00,2024-06-26 09:00:00,2024-06-26 18:00:00,2024-06-27 18:00:00,Ecom Express
ORD4851,2024-01-13 05:00:00,2024-01-13 08:00:00,2024-01-13 15:00:00,2024-01-16 15:00:00,Delhivery
ORD4852,2024-02-13 06:00:00,2024-02-13 08:00:00,2024-02-13 18:00:00,2024-02-15 18:00:00,BlueDart
ORD4853,2024-01-10 04:00:00,2024-01-10 06:00:00,2024-01-10 12:00:00,2024-01-15 12:00:00,Ecom Express
ORD4854,2024-03-18 05:00:00,2024-03-18 07:00:00,2024-03-18 16:00:00,2024-03-20 16:00:00,BlueDart
ORD4855,2024-04-14 06:00:00,2024-04-14 09:00:00,2024-04-14 13:00:00,2024-04-18 13:00:00,Delhivery
ORD4856,2024-01-05 02:00:00,2024-01-05 03:00:00,2024-01-05 13:00:00,2024-01-07 13:00:00,BlueDart
ORD4857,2024-01-12 03:00:00,2024-01-12 07:00:00,2024-01-12 13:00:00,2024-01-14 13:00:00,Ecom Express
ORD4858,2024-05-01 02:00:00,2024-05-01 03:00:00,2024-05-01 12:00:00,2024-05-07 12:00:00,Ecom Express
ORD4859,2024-05-25 03:00:00,2024-05-25 04:00:00,2024-05-25 06:00:00,2024-05-28 06:00:00,Delhivery
ORD4860,2024-02-11 02:00:00,2024-02-11 06:00:00,2024-02-11 09:00:00,2024-02-18 09:00:00,Ecom Express
ORD4861,2024-04-25 02:00:00,2024-04-25 04:00:00,2024-04-25 12:00:00,2024-04-29 12:00:00,Delhivery
ORD4862,2024-03-21 02:00:00,2024-03-21 05:00:00,2024-03-21 15:00:00,2024-03-28 15:00:00,Ecom Express
ORD4863,2024-05-06 05:00:00,2024-05-06 09:00:00,2024-05-06 18:00:00,2024-05-07 18:00:00,BlueDart
ORD4864,2024-05-05 03:00:00,2024-05-05 06:00:00,2024-05-05 14:00:00,2024-05-07 14:00:00,Ecom Express
ORD4865,2024-02-03 01:00:00,2024-02-03 05:00:00,2024-02-03 08:00:00,2024-02-06 08:00:00,BlueDart
ORD4866,2024-04-17 04:00:00,2024-04-17 06:00:00,2024-04-17 08:00:00,2024-04-19 08:00:00,Ecom Express
ORD4867,2024-01-02 06:00:00,2024-01-02 10:00:00,2024-01-02 17:00:00,2024-01-03 17:00:00,Ecom Express
ORD4868,2024-02-01 05:00:00,2024-02-01 07:00:00,2024-02-01 11:00:00,2024-02-04 11:00:00,Ecom Express
ORD4869,2024-06-11 03:00:00,2024-06-11 06:00:00,2024-06-11 16:00:00,2024-06-12 16:00:00,Ecom Express
ORD4870,2024-02-13 06:00:00,2024-02-13 09:00:00,2024-02-13 19:00:00,2024-02-18 19:00:00,Delhivery
ORD4871,2024-02-02 04:00:00,2024-02-02 06:00:00,2024-02-02 11:00:00,2024-02-05 11:00:00,Delhivery
ORD4872,2024-04-22 05:00:00,2024-04-22 08:00:00,2024-04-22 13:00:00,2024-04-24 13:00:00,BlueDart
ORD4873,2024-05-25 06:00:00,2024-05-25 09:00:00,2024-05-25 18:00:00,2024-05-28 18:00:00,Delhivery
ORD4874,2024-05-17 02:00:00,2024-05-17 06:00:00,2024-05-17 11:00:00,2024-05-18 11:00:00,Ecom Express
ORD4875,2024-06-04 04:00:00,2024-06-04 08:00:00,2024-06-04 14:00:00,2024-06-09 14:00:00,Delhivery
ORD4876,2024-02-16 04:00:00,2024-02-16 07:00:00,2024-02-16 17:00:00,2024-02-17 17:00:00,Ecom Express
ORD4877,2024-02-22 06:00:00,2024-02-22 09:00:00,2024-02-22 17:00:00,2024-02-25 17:00:00,Delhivery
ORD4878,2024-03-11 04:00:00,2024-03-11 08:00:00,2024-03-11 15:00:00,2024-03-12 15:00:00,Delhivery
ORD4879,2024-06-16 06:00:00,2024-06-16 09:00:00,2024-06-16 18:00:00,2024-06-18 18:00:00,Delhivery
ORD4880,2024-06-08 01:00:00,2024-06-08 02:00:00,2024-06-08 11:00:00,2024-06-09 11:00:00,Ecom Express
ORD4881,2024-05-27 03:00:00,2024-05-27 06:00:00,2024-05-27 16:00:00,2024-05-29 16:00:00,Ecom Express
ORD4882,2024-02-25 04:00:00,2024-02-25 07:00:00,2024-02-25 17:00:00,2024-02-28 17:00:00,Delhivery
ORD4883,2024-01-14 06:00:00,2024-01-14 08:00:00,2024-01-14 18:00:00,2024-01-15 18:00:00,Ecom Express
ORD4884,2024-03-08 01:00:00,2024-03-08 04:00:00,2024-03-08 09:00:00,2024-03-13 09:00:00,BlueDart
ORD4885,2024-03-07 02:00:00,2024-03-07 04:00:00,2024-03-07 10:00:00,2024-03-10 10:00:00,BlueDart
ORD4886,2024-04-11 05:00:00,2024-04-11 06:00:00,2024-04-11 09:00:00,2024-04-12 09:00:00,Ecom Express
ORD4887,2024-03-20 03:00:00,2024-03-20 05:00:00,2024-03-20 09:00:00,2024-03-22 09:00:00,BlueDart
ORD4888,2024-06-11 06:00:00,2024-06-11 10:00:00,2024-06-11 13:00:00,2024-06-13 13:00:00,BlueDart
ORD4889,2024-03-08 03:00:00,2024-03-08 04:00:00,2024-03-08 10:00:00,2024-03-09 10:00:00,BlueDart
ORD4890,2024-02-16 06:00:00,2024-02-16 07:00:00,2024-02-16 10:00:00,2024-02-19 10:00:00,Ecom Express
ORD4891,2024-06-11 04:00:00,2024-06-11 05:00:00,2024-06-11 07:00:00,2024-06-13 07:00:00,Delhivery
ORD4892,2024-03-15 05:00:00,2024-03-15 09:00:00,2024-03-15 11:00:00,2024-03-16 11:00:00,BlueDart
ORD4893,2024-06-03 04:00:00,2024-06-03 05:00:00,2024-06-03 14:00:00,2024-06-05 14:00:00,Ecom Express
ORD4894,2024-03-24 02:00:00,2024-03-24 04:00:00,2024-03-24 14:00:00,2024-03-27 14:00:00,Delhivery
ORD4895,2024-06-16 02:00:00,2024-06-16 06:00:00,2024-06-16 09:00:00,2024-06-20 09:00:00,BlueDart
ORD4896,2024-01-01 02:00:00,2024-01-01 03:00:00,2024-01-01 13:00:00,2024-01-02 13:00:00,Ecom Express
ORD4897,2024-04-19 03:00:00,2024-04-19 05:00:00,2024-04-19 13:00:00,2024-04-22 13:00:00,BlueDart
ORD4898,2024-03-24 02:00:00,2024-03-24 06:00:00,2024-03-24 09:00:00,2024-03-26 09:00:00,Ecom Express
ORD4899,2024-01-09 04:00:00,2024-01-09 07:00:00,2024-01-09 13:00:00,2024-01-11 13:00:00,Delhivery
ORD4900,2024-03-22 02:00:00,2024-03-22 05:00:00,2024-03-22 15:00:00,2024-03-23 15:00:00,Ecom Express
ORD4901,2024-05-09 05:00:00,2024-05-09 09:00:00,2024-05-09 14:00:00,2024-05-12 14:00:00,BlueDart
ORD4902,2024-04-09 01:00:00,2024-04-09 03:00:00,2024-04-09 10:00:00,2024-04-11 10:00:00,BlueDart
ORD4903,2024-04-08 01:00:00,2024-04-08 02:00:00,2024-04-08 07:00:00,2024-04-11 07:00:00,Delhivery
ORD4904,2024-06-17 05:00:00,2024-06-17 07:00:00,2024-06-17 15:00:00,2024-06-22 15:00:00,Ecom Express
ORD4905,2024-03-27 04:00:00,2024-03-27 05:00:00,2024-03-27 09:00:00,2024-03-28 09:00:00,BlueDart
ORD4906,2024-04-24 05:00:00,2024-04-24 07:00:00,2024-04-24 16:00:00,2024-04-25 16:00:00,Delhivery
ORD4907,2024-03-06 04:00:00,2024-03-06 06:00:00,2024-03-06 12:00:00,2024-03-09 12:00:00,Ecom Express
ORD4908,2024-02-13 05:00:00,2024-02-13 07:00:00,2024-02-13 17:00:00,2024-02-16 17:00:00,BlueDart
ORD4909,2024-04-01 02:00:00,2024-04-01 04:00:00,2024-04-01 11:00:00,2024-04-03 11:00:00,Delhivery
ORD4910,2024-04-27 06:00:00,2024-04-27 07:00:00,2024-04-27 12:00:00,2024-04-29 12:00:00,BlueDart
ORD4911,2024-04-11 06:00:00,2024-04-11 07:00:00,2024-04-11 13:00:00,2024-04-12 13:00:00,BlueDart
ORD4912,2024-06-07 04:00:00,2024-06-07 08:00:00,2024-06-07 16:00:00,2024-06-10 16:00:00,Ecom Express
ORD4913,2024-02-20 01:00:00,2024-02-20 02:00:00,2024-02-20 10:00:00,2024-02-27 10:00:00,Ecom Express
ORD4914,2024-02-10 06:00:00,2024-02-10 08:00:00,2024-02-10 10:00:00,2024-02-13 10:00:00,BlueDart
ORD4915,2024-04-30 03:00:00,2024-04-30 07:00:00,2024-04-30 12:00:00,2024-05-03 12:00:00,Delhivery
ORD4916,2024-01-20 05:00:00,2024-01-20 07:00:00,2024-01-20 16:00:00,2024-01-21 16:00:00,Ecom Express
ORD4917,2024-02-28 04:00:00,2024-02-28 05:00:00,2024-02-28 14:00:00,2024-03-01 14:00:00,Ecom Express
ORD4918,2024-06-10 03:00:00,2024-06-10 04:00:00,2024-06-10 10:00:00,2024-06-13 10:00:00,Ecom Express
ORD4919,2024-06-29 04:00:00,2024-06-29 07:00:00,2024-06-29 17:00:00,2024-07-04 17:00:00,Delhivery
ORD4920,2024-01-01 04:00:00,2024-01-01 05:00:00,2024-01-01 12:00:00,2024-01-03 12:00:00,BlueDart
ORD4921,2024-01-25 03:00:00,2024-01-25 07:00:00,2024-01-25 09:00:00,2024-01-26 09:00:00,Ecom Express
ORD4922,2024-05-08 01:00:00,2024-05-08 05:00:00,2024-05-08 08:00:00,2024-05-12 08:00:00,Delhivery
ORD4923,2024-06-15 01:00:00,2024-06-15 02:00:00,2024-06-15 04:00:00,2024-06-18 04:00:00,Delhivery
ORD4924,2024-04-26 06:00:00,2024-04-26 09:00:00,2024-04-26 18:00:00,2024-04-28 18:00:00,Delhivery
ORD4925,2024-02-04 06:00:00,2024-02-04 07:00:00,2024-02-04 11:00:00,2024-02-06 11:00:00,Delhivery
ORD4926,2024-04-12 06:00:00,2024-04-12 09:00:00,2024-04-12 12:00:00,2024-04-15 12:00:00,Ecom Express
ORD4927,2024-02-07 05:00:00,2024-02-07 06:00:00,2024-02-07 11:00:00,2024-02-14 11:00:00,Delhivery
ORD4928,2024-04-19 03:00:00,2024-04-19 07:00:00,2024-04-19 17:00:00,2024-04-21 17:00:00,Ecom Express
ORD4929,2024-05-16 04:00:00,2024-05-16 05:00:00,2024-05-16 09:00:00,2024-05-19 09:00:00,Delhivery
ORD4930,2024-03-31 06:00:00,2024-03-31 10:00:00,2024-03-31 14:00:00,2024-04-01 14:00:00,BlueDart
ORD4931,2024-04-17 05:00:00,2024-04-17 07:00:00,2024-04-17 13:00:00,2024-04-20 13:00:00,Ecom Express
ORD4932,2024-06-14 04:00:00,2024-06-14 08:00:00,2024-06-14 15:00:00,2024-06-15 15:00:00,BlueDart
ORD4933,2024-06-11 05:00:00,2024-06-11 08:00:00,2024-06-11 13:00:00,2024-06-15 13:00:00,BlueDart
ORD4934,2024-02-24 06:00:00,2024-02-24 09:00:00,2024-02-24 19:00:00,2024-02-26 19:00:00,BlueDart
ORD4935,2024-01-14 02:00:00,2024-01-14 06:00:00,2024-01-14 15:00:00,2024-01-16 15:00:00,Delhivery
ORD4936,2024-03-23 02:00:00,2024-03-23 05:00:00,2024-03-23 13:00:00,2024-03-24 13:00:00,Delhivery
ORD4937,2024-06-20 04:00:00,2024-06-20 06:00:00,2024-06-20 11:00:00,2024-06-25 11:00:00,Delhivery
ORD4938,2024-01-06 01:00:00,2024-01-06 03:00:00,2024-01-06 09:00:00,2024-01-08 09:00:00,Delhivery
ORD4939,2024-04-24 05:00:00,2024-04-24 06:00:00,2024-04-24 08:00:00,2024-04-25 08:00:00,BlueDart
ORD4940,2024-03-17 03:00:00,2024-03-17 05:00:00,2024-03-17 08:00:00,2024-03-19 08:00:00,Ecom Express
ORD4941,2024-04-13 04:00:00,2024-04-13 08:00:00,2024-04-13 17:00:00,2024-04-15 17:00:00,BlueDart
ORD4942,2024-05-06 04:00:00,2024-05-06 08:00:00,2024-05-06 16:00:00,2024-05-07 16:00:00,Delhivery
ORD4943,2024-05-18 01:00:00,2024-05-18 05:00:00,2024-05-18 08:00:00,2024-05-22 08:00:00,BlueDart
ORD4944,2024-03-04 04:00:00,2024-03-04 05:00:00,2024-03-04 12:00:00,2024-03-07 12:00:00,Ecom Express
ORD4945,2024-05-04 05:00:00,2024-05-04 07:00:00,2024-05-04 12:00:00,2024-05-06 12:00:00,Ecom Express
ORD4946,2024-04-08 01:00:00,2024-04-08 03:00:00,2024-04-08 09:00:00,2024-04-09 09:00:00,Ecom Express
ORD4947,2024-05-03 01:00:00,2024-05-03 04:00:00,2024-05-03 06:00:00,2024-05-07 06:00:00,Ecom Express
ORD4948,2024-02-24 02:00:00,2024-02-24 06:00:00,2024-02-24 10:00:00,2024-02-26 10:00:00,BlueDart
ORD4949,2024-06-17 04:00:00,2024-06-17 05:00:00,2024-06-17 10:00:00,2024-06-18 10:00:00,Ecom Express
ORD4950,2024-02-21 03:00:00,2024-02-21 04:00:00,2024-02-21 07:00:00,2024-02-23 07:00:00,Ecom Express
ORD4951,2024-02-21 05:00:00,2024-02-21 06:00:00,2024-02-21 12:00:00,2024-02-23 12:00:00,Ecom Express
ORD4952,2024-05-08 02:00:00,2024-05-08 06:00:00,2024-05-08 12:00:00,2024-05-10 12:00:00,Delhivery
ORD4953,2024-05-10 06:00:00,2024-05-10 07:00:00,2024-05-10 13:00:00,2024-05-11 13:00:00,BlueDart
ORD4954,2024-01-26 03:00:00,2024-01-26 06:00:00,2024-01-26 15:00:00,2024-01-29 15:00:00,Delhivery
ORD4955,2024-03-29 04:00:00,2024-03-29 06:00:00,2024-03-29 09:00:00,2024-03-31 09:00:00,Ecom Express
ORD4956,2024-05-27 01:00:00,2024-05-27 02:00:00,2024-05-27 07:00:00,2024-05-28 07:00:00,Ecom Express
ORD4957,2024-02-03 02:00:00,2024-02-03 06:00:00,2024-02-03 16:00:00,2024-02-10 16:00:00,Ecom Express
ORD4958,2024-01-16 03:00:00,2024-01-16 06:00:00,2024-01-16 11:00:00,2024-01-18 11:00:00,BlueDart
ORD4959,2024-04-09 05:00:00,2024-04-09 07:00:00,2024-04-09 10:00:00,2024-04-12 10:00:00,BlueDart
ORD4960,2024-02-13 05:00:00,2024-02-13 07:00:00,2024-02-13 10:00:00,2024-02-14 10:00:00,Ecom Express
ORD4961,2024-03-01 06:00:00,2024-03-01 07:00:00,2024-03-01 13:00:00,2024-03-02 13:00:00,Delhivery
ORD4962,2024-01-15 05:00:00,2024-01-15 08:00:00,2024-01-15 16:00:00,2024-01-16 16:00:00,BlueDart
ORD4963,2024-01-24 04:00:00,2024-01-24 05:00:00,2024-01-24 07:00:00,2024-01-25 07:00:00,Delhivery
ORD4964,2024-01-22 02:00:00,2024-01-22 03:00:00,2024-01-22 10:00:00,2024-01-24 10:00:00,BlueDart
ORD4965,2024-03-17 03:00:00,2024-03-17 05:00:00,2024-03-17 12:00:00,2024-03-19 12:00:00,Ecom Express
ORD4966,2024-02-16 03:00:00,2024-02-16 05:00:00,2024-02-16 12:00:00,2024-02-17 12:00:00,Delhivery
ORD4967,2024-01-26 02:00:00,2024-01-26 05:00:00,2024-01-26 08:00:00,2024-01-27 08:00:00,BlueDart
ORD4968,2024-02-01 02:00:00,2024-02-01 03:00:00,2024-02-01 12:00:00,2024-02-04 12:00:00,Ecom Express
ORD4969,2024-03-19 04:00:00,2024-03-19 08:00:00,2024-03-19 12:00:00,2024-03-20 12:00:00,BlueDart
ORD4970,2024-06-03 01:00:00,2024-06-03 03:00:00,2024-06-03 08:00:00,2024-06-05 08:00:00,BlueDart
ORD4971,2024-03-14 03:00:00,2024-03-14 05:00:00,2024-03-14 08:00:00,2024-03-17 08:00:00,Ecom Express
ORD4972,2024-05-06 04:00:00,2024-05-06 06:00:00,2024-05-06 10:00:00,2024-05-07 10:00:00,Ecom Express
ORD4973,2024-05-21 04:00:00,2024-05-21 08:00:00,2024-05-21 10:00:00,2024-05-23 10:00:00,BlueDart
ORD4974,2024-02-28 02:00:00,2024-02-28 05:00:00,2024-02-28 15:00:00,2024-03-04 15:00:00,Ecom Express
ORD4975,2024-05-28 04:00:00,2024-05-28 05:00:00,2024-05-28 12:00:00,2024-05-31 12:00:00,Ecom Express
ORD4976,2024-04-30 03:00:00,2024-04-30 06:00:00,2024-04-30 13:00:00,2024-05-03 13:00:00,Delhivery
ORD4977,2024-05-23 03:00:00,2024-05-23 07:00:00,2024-05-23 09:00:00,2024-05-26 09:00:00,Ecom Express
ORD4978,2024-02-23 05:00:00,2024-02-23 08:00:00,2024-02-23 16:00:00,2024-02-25 16:00:00,Delhivery
ORD4979,2024-04-24 02:00:00,2024-04-24 05:00:00,2024-04-24 08:00:00,2024-04-26 08:00:00,BlueDart
ORD4980,2024-05-14 06:00:00,2024-05-14 07:00:00,2024-05-14 12:00:00,2024-05-16 12:00:00,Delhivery
ORD4981,2024-02-11 06:00:00,2024-02-11 08:00:00,2024-02-11 13:00:00,2024-02-15 13:00:00,BlueDart
ORD4982,2024-06-17 01:00:00,2024-06-17 05:00:00,2024-06-17 11:00:00,2024-06-18 11:00:00,Delhivery
ORD4983,2024-05-04 04:00:00,2024-05-04 05:00:00,2024-05-04 14:00:00,2024-05-06 14:00:00,BlueDart
ORD4984,2024-03-15 05:00:00,2024-03-15 07:00:00,2024-03-15 17:00:00,2024-03-17 17:00:00,Ecom Express
ORD4985,2024-06-25 04:00:00,2024-06-25 07:00:00,2024-06-25 16:00:00,2024-06-27 16:00:00,Ecom Express
ORD4986,2024-06-10 04:00:00,2024-06-10 08:00:00,2024-06-10 16:00:00,2024-06-11 16:00:00,Delhivery
ORD4987,2024-04-13 04:00:00,2024-04-13 05:00:00,2024-04-13 08:00:00,2024-04-15 08:00:00,Delhivery
ORD4988,2024-05-06 02:00:00,2024-05-06 06:00:00,2024-05-06 09:00:00,2024-05-12 09:00:00,Delhivery
ORD4989,2024-04-18 03:00:00,2024-04-18 06:00:00,2024-04-18 11:00:00,2024-04-21 11:00:00,BlueDart
ORD4990,2024-04-11 01:00:00,2024-04-11 03:00:00,2024-04-11 11:00:00,2024-04-14 11:00:00,BlueDart
ORD4991,2024-04-15 01:00:00,2024-04-15 03:00:00,2024-04-15 07:00:00,2024-04-18 07:00:00,Delhivery
ORD4992,2024-04-05 06:00:00,2024-04-05 08:00:00,2024-04-05 12:00:00,2024-04-06 12:00:00,BlueDart
ORD4993,2024-05-25 04:00:00,2024-05-25 07:00:00,2024-05-25 09:00:00,2024-05-27 09:00:00,Ecom Express
ORD4994,2024-03-11 02:00:00,2024-03-11 06:00:00,2024-03-11 12:00:00,2024-03-13 12:00:00,BlueDart
ORD4995,2024-01-10 02:00:00,2024-01-10 05:00:00,2024-01-10 15:00:00,2024-01-12 15:00:00,Delhivery
ORD4996,2024-01-16 04:00:00,2024-01-16 05:00:00,2024-01-16 07:00:00,2024-01-19 07:00:00,BlueDart
ORD4997,2024-05-23 01:00:00,2024-05-23 03:00:00,2024-05-23 13:00:00,2024-05-25 13:00:00,Delhivery
ORD4998,2024-04-08 06:00:00,2024-04-08 07:00:00,2024-04-08 17:00:00,2024-04-09 17:00:00,Delhivery
ORD4999,2024-02-13 02:00:00,2024-02-13 04:00:00,2024-02-13 07:00:00,2024-02-15 07:00:00,BlueDart
ORD5000,2024-04-07 03:00:00,2024-04-07 05:00:00,2024-04-07 10:00:00,2024-04-13 10:00:00,Ecom Express
ORD5001,2024-01-23 01:00:00,2024-01-23 05:00:00,2024-01-23 15:00:00,2024-01-26 15:00:00,BlueDart
ORD5002,2024-01-08 02:00:00,2024-01-08 03:00:00,2024-01-08 07:00:00,2024-01-12 07:00:00,Delhivery
