order_id,order_date,customer_id,order_value,payment_type,warehouse,order_status,pick_time,pack_time,ship_time,delivery_time,carrier,ticket_id,issue_type,created_time,resolved_time,status,pick_delay_hrs,pack_delay_hrs,ship_delay_hrs,delivery_days,support_resolution_hrs,sla_breached,optimized_resolution
ORD5182,2024-06-28,3657,77.98,COD,Delhi,Delivered,2024-06-28 06:00:00,2024-06-28 10:00:00,2024-06-28 18:00:00,2024-06-29 18:00:00,Ecom Express,,,,,,6.0,4.0,8.0,1,,False,
ORD5183,2024-01-08,5522,164.43,Credit Card,Bangalore,Delayed,2024-01-08 05:00:00,2024-01-08 07:00:00,2024-01-08 11:00:00,2024-01-13 11:00:00,Ecom Express,,,,,,5.0,2.0,4.0,5,,True,
ORD5184,2024-06-14,4346,43.13,Credit Card,Mumbai,Delivered,2024-06-14 01:00:00,2024-06-14 02:00:00,2024-06-14 11:00:00,2024-06-16 11:00:00,Delhivery,,,,,,1.0,1.0,9.0,2,,False,
ORD5185,2024-06-08,2471,169.29,Wallet,Bangalore,Delayed,2024-06-08 05:00:00,2024-06-08 08:00:00,2024-06-08 16:00:00,2024-06-15 16:00:00,BlueDart,TKT2828,Damaged Item,2024-01-02,2024-01-04 21:00:00,Closed,5.0,3.0,8.0,7,69.0,True,69.0
ORD5186,2024-02-02,3949,10.39,Credit Card,Delhi,Delivered,2024-02-02 06:00:00,2024-02-02 10:00:00,2024-02-02 15:00:00,2024-02-04 15:00:00,Delhivery,,,,,,6.0,4.0,5.0,2,,False,
ORD5187,2024-05-10,1941,103.92,COD,Hyderabad,Delayed,2024-05-10 06:00:00,2024-05-10 07:00:00,2024-05-10 14:00:00,2024-05-14 14:00:00,BlueDart,TKT2654,Wrong Item,2024-01-30,2024-01-31 22:00:00,Closed,6.0,1.0,7.0,4,46.0,True,46.0
ORD5188,2024-01-11,2907,73.78,Credit Card,Mumbai,Delivered,2024-01-11 05:00:00,2024-01-11 09:00:00,2024-01-11 17:00:00,2024-01-14 17:00:00,Delhivery,,,,,,5.0,4.0,8.0,3,,False,
ORD5189,2024-01-06,5837,291.65,UPI,Bangalore,Delivered,2024-01-06 04:00:00,2024-01-06 07:00:00,2024-01-06 15:00:00,2024-01-07 15:00:00,BlueDart,TKT607,Refund,2024-03-02,2024-03-03 08:00:00,Closed,4.0,3.0,8.0,1,32.0,False,19.2
ORD5190,2024-01-07,2243,220.9,COD,Bangalore,Delivered,2024-01-07 06:00:00,2024-01-07 08:00:00,2024-01-07 17:00:00,2024-01-10 17:00:00,Ecom Express,,,,,,6.0,2.0,9.0,3,,False,
ORD5191,2024-01-26,5423,111.4,Wallet,Mumbai,Cancelled,2024-01-26 05:00:00,2024-01-26 07:00:00,2024-01-26 10:00:00,2024-01-29 10:00:00,Delhivery,TKT120,Wrong Item,2024-05-08,2024-05-08 15:00:00,Closed,5.0,2.0,3.0,3,15.0,False,15.0
ORD5192,2024-05-19,2466,36.93,UPI,Bangalore,Delivered,2024-05-19 06:00:00,2024-05-19 08:00:00,2024-05-19 11:00:00,2024-05-21 11:00:00,Delhivery,,,,,,6.0,2.0,3.0,2,,False,
ORD5193,2024-06-28,4957,159.87,UPI,Delhi,Delivered,2024-06-28 02:00:00,2024-06-28 03:00:00,2024-06-28 11:00:00,2024-06-30 11:00:00,Delhivery,,,,,,2.0,1.0,8.0,2,,False,
ORD5194,2024-04-26,2966,71.9,UPI,Bangalore,Delivered,2024-04-26 05:00:00,2024-04-26 08:00:00,2024-04-26 14:00:00,2024-04-27 14:00:00,Delhivery,TKT2717,Late Delivery,2024-03-21,2024-03-23 09:00:00,Closed,5.0,3.0,6.0,1,57.0,False,39.9
ORD5195,2024-06-25,1375,165.56,COD,Hyderabad,Delivered,2024-06-25 04:00:00,2024-06-25 06:00:00,2024-06-25 14:00:00,2024-06-28 14:00:00,BlueDart,,,,,,4.0,2.0,8.0,3,,False,
ORD5196,2024-05-29,1262,252.26,COD,Delhi,Delayed,2024-05-29 05:00:00,2024-05-29 08:00:00,2024-05-29 13:00:00,2024-06-05 13:00:00,BlueDart,TKT2543,Refund,2024-01-14,2024-01-16 06:00:00,Closed,5.0,3.0,5.0,7,54.0,True,32.4
ORD5197,2024-06-24,5362,188.58,Wallet,Bangalore,Delivered,2024-06-24 06:00:00,2024-06-24 09:00:00,2024-06-24 11:00:00,2024-06-26 11:00:00,Ecom Express,,,,,,6.0,3.0,2.0,2,,False,
ORD5198,2024-06-04,4388,193.8,Credit Card,Hyderabad,Delivered,2024-06-04 02:00:00,2024-06-04 03:00:00,2024-06-04 11:00:00,2024-06-05 11:00:00,Delhivery,,,,,,2.0,1.0,8.0,1,,False,
ORD5199,2024-03-24,4395,166.9,Credit Card,Mumbai,Delayed,2024-03-24 02:00:00,2024-03-24 03:00:00,2024-03-24 12:00:00,2024-03-28 12:00:00,BlueDart,,,,,,2.0,1.0,9.0,4,,True,
ORD5200,2024-06-10,2944,278.91,Credit Card,Delhi,Delivered,2024-06-10 04:00:00,2024-06-10 07:00:00,2024-06-10 10:00:00,2024-06-12 10:00:00,BlueDart,,,,,,4.0,3.0,3.0,2,,False,
ORD5201,2024-01-20,2893,280.25,Credit Card,Bangalore,Delayed,2024-01-20 05:00:00,2024-01-20 09:00:00,2024-01-20 12:00:00,2024-01-26 12:00:00,Delhivery,,,,,,5.0,4.0,3.0,6,,True,
ORD5202,2024-04-04,4634,158.69,UPI,Bangalore,Delivered,2024-04-04 03:00:00,2024-04-04 04:00:00,2024-04-04 07:00:00,2024-04-06 07:00:00,Delhivery,,,,,,3.0,1.0,3.0,2,,False,
ORD5203,2024-01-18,2652,98.67,COD,Mumbai,Cancelled,2024-01-18 06:00:00,2024-01-18 07:00:00,2024-01-18 13:00:00,2024-01-20 13:00:00,Delhivery,TKT1800,Wrong Item,2024-06-28,2024-06-30 09:00:00,Closed,6.0,1.0,6.0,2,57.0,False,57.0
ORD5204,2024-06-21,5141,143.28,Credit Card,Mumbai,Delivered,2024-06-21 05:00:00,2024-06-21 07:00:00,2024-06-21 09:00:00,2024-06-23 09:00:00,Ecom Express,,,,,,5.0,2.0,2.0,2,,False,
ORD5205,2024-01-21,4892,64.1,UPI,Delhi,Delivered,2024-01-21 05:00:00,2024-01-21 06:00:00,2024-01-21 15:00:00,2024-01-24 15:00:00,BlueDart,,,,,,5.0,1.0,9.0,3,,False,
ORD5206,2024-05-18,1599,194.54,COD,Delhi,Delivered,2024-05-18 05:00:00,2024-05-18 07:00:00,2024-05-18 09:00:00,2024-05-21 09:00:00,BlueDart,,,,,,5.0,2.0,2.0,3,,False,
ORD5207,2024-05-30,5815,155.03,COD,Delhi,Delivered,2024-05-30 03:00:00,2024-05-30 07:00:00,2024-05-30 16:00:00,2024-05-31 16:00:00,Ecom Express,TKT1445,Late Delivery,2024-01-02,2024-01-04 14:00:00,Closed,3.0,4.0,9.0,1,62.0,False,43.4
ORD5208,2024-06-13,2912,39.96,COD,Bangalore,Delivered,2024-06-13 04:00:00,2024-06-13 05:00:00,2024-06-13 07:00:00,2024-06-14 07:00:00,Delhivery,TKT372,Late Delivery,2024-05-03,2024-05-05 06:00:00,Closed,4.0,1.0,2.0,1,54.0,False,37.8
ORD5208,2024-06-13,2912,39.96,COD,Bangalore,Delivered,2024-06-13 04:00:00,2024-06-13 05:00:00,2024-06-13 07:00:00,2024-06-14 07:00:00,Delhivery,TKT1265,Wrong Item,2024-05-16,2024-05-17 22:00:00,Closed,4.0,1.0,2.0,1,46.0,False,46.0
ORD5209,2024-03-04,2292,67.32,UPI,Bangalore,Delivered,2024-03-04 01:00:00,2024-03-04 05:00:00,2024-03-04 15:00:00,2024-03-05 15:00:00,Delhivery,,,,,,1.0,4.0,10.0,1,,False,
ORD5210,2024-03-13,1600,149.09,Credit Card,Delhi,Delivered,2024-03-13 02:00:00,2024-03-13 03:00:00,2024-03-13 11:00:00,2024-03-14 11:00:00,Ecom Express,,,,,,2.0,1.0,8.0,1,,False,
ORD5211,2024-02-14,1380,267.4,COD,Bangalore,Delivered,2024-02-14 02:00:00,2024-02-14 03:00:00,2024-02-14 06:00:00,2024-02-17 06:00:00,Ecom Express,,,,,,2.0,1.0,3.0,3,,False,
ORD5212,2024-02-10,5213,174.25,UPI,Mumbai,Cancelled,2024-02-10 05:00:00,2024-02-10 07:00:00,2024-02-10 17:00:00,2024-02-13 17:00:00,Ecom Express,,,,,,5.0,2.0,10.0,3,,False,
ORD5213,2024-03-07,4637,207.65,COD,Hyderabad,Delivered,2024-03-07 05:00:00,2024-03-07 07:00:00,2024-03-07 14:00:00,2024-03-10 14:00:00,Delhivery,,,,,,5.0,2.0,7.0,3,,False,
ORD5214,2024-04-16,3163,108.32,Wallet,Bangalore,Delivered,2024-04-16 03:00:00,2024-04-16 06:00:00,2024-04-16 14:00:00,2024-04-17 14:00:00,Delhivery,,,,,,3.0,3.0,8.0,1,,False,
ORD5215,2024-05-29,5355,175.71,Wallet,Delhi,Delivered,2024-05-29 04:00:00,2024-05-29 07:00:00,2024-05-29 14:00:00,2024-05-30 14:00:00,Ecom Express,,,,,,4.0,3.0,7.0,1,,False,
ORD5216,2024-05-07,2098,139.74,UPI,Bangalore,Delivered,2024-05-07 02:00:00,2024-05-07 05:00:00,2024-05-07 07:00:00,2024-05-09 07:00:00,BlueDart,,,,,,2.0,3.0,2.0,2,,False,
ORD5217,2024-02-11,1365,201.15,Credit Card,Mumbai,Delivered,2024-02-11 03:00:00,2024-02-11 06:00:00,2024-02-11 09:00:00,2024-02-14 09:00:00,Delhivery,,,,,,3.0,3.0,3.0,3,,False,
ORD5218,2024-02-14,3570,24.67,Credit Card,Delhi,Cancelled,2024-02-14 04:00:00,2024-02-14 05:00:00,2024-02-14 08:00:00,2024-02-16 08:00:00,BlueDart,,,,,,4.0,1.0,3.0,2,,False,
ORD5219,2024-06-11,4419,153.06,COD,Hyderabad,Delayed,2024-06-11 05:00:00,2024-06-11 08:00:00,2024-06-11 12:00:00,2024-06-17 12:00:00,Delhivery,,,,,,5.0,3.0,4.0,6,,True,
ORD5220,2024-01-15,3476,95.84,Credit Card,Delhi,Delivered,2024-01-15 02:00:00,2024-01-15 06:00:00,2024-01-15 10:00:00,2024-01-17 10:00:00,BlueDart,,,,,,2.0,4.0,4.0,2,,False,
ORD5221,2024-03-29,1790,104.59,Credit Card,Delhi,Delivered,2024-03-29 04:00:00,2024-03-29 06:00:00,2024-03-29 10:00:00,2024-03-31 10:00:00,Ecom Express,,,,,,4.0,2.0,4.0,2,,False,
ORD5222,2024-04-18,4569,288.67,Wallet,Delhi,Delivered,2024-04-18 04:00:00,2024-04-18 06:00:00,2024-04-18 10:00:00,2024-04-20 10:00:00,Delhivery,TKT1422,Damaged Item,2024-05-25,2024-05-25 19:00:00,Closed,4.0,2.0,4.0,2,19.0,False,19.0
ORD5223,2024-06-22,1746,62.98,UPI,Bangalore,Delivered,2024-06-22 05:00:00,2024-06-22 06:00:00,2024-06-22 10:00:00,2024-06-25 10:00:00,Ecom Express,,,,,,5.0,1.0,4.0,3,,False,
ORD5224,2024-01-12,1312,100.26,Wallet,Hyderabad,Delivered,2024-01-12 03:00:00,2024-01-12 05:00:00,2024-01-12 13:00:00,2024-01-14 13:00:00,Ecom Express,,,,,,3.0,2.0,8.0,2,,False,
ORD5225,2024-03-07,5633,157.87,UPI,Mumbai,Delayed,2024-03-07 04:00:00,2024-03-07 05:00:00,2024-03-07 12:00:00,2024-03-12 12:00:00,BlueDart,TKT1596,Late Delivery,2024-06-10,2024-06-11 09:00:00,Closed,4.0,1.0,7.0,5,33.0,True,23.099999999999998
ORD5226,2024-06-10,1920,260.28,COD,Bangalore,Delivered,2024-06-10 03:00:00,2024-06-10 07:00:00,2024-06-10 10:00:00,2024-06-13 10:00:00,Delhivery,,,,,,3.0,4.0,3.0,3,,False,
ORD5227,2024-06-03,2077,130.83,Wallet,Hyderabad,Delayed,2024-06-03 04:00:00,2024-06-03 06:00:00,2024-06-03 13:00:00,2024-06-10 13:00:00,Ecom Express,,,,,,4.0,2.0,7.0,7,,True,
ORD5228,2024-02-20,3829,225.72,UPI,Hyderabad,Delivered,2024-02-20 05:00:00,2024-02-20 09:00:00,2024-02-20 14:00:00,2024-02-22 14:00:00,Ecom Express,,,,,,5.0,4.0,5.0,2,,False,
ORD5229,2024-06-09,3381,258.35,Credit Card,Bangalore,Delivered,2024-06-09 06:00:00,2024-06-09 07:00:00,2024-06-09 16:00:00,2024-06-10 16:00:00,Ecom Express,,,,,,6.0,1.0,9.0,1,,False,
ORD5230,2024-03-07,4618,99.9,UPI,Delhi,Delayed,2024-03-07 06:00:00,2024-03-07 08:00:00,2024-03-07 11:00:00,2024-03-12 11:00:00,Ecom Express,,,,,,6.0,2.0,3.0,5,,True,
ORD5231,2024-04-28,1797,123.9,Credit Card,Hyderabad,Delivered,2024-04-28 01:00:00,2024-04-28 03:00:00,2024-04-28 13:00:00,2024-04-30 13:00:00,Ecom Express,,,,,,1.0,2.0,10.0,2,,False,
ORD5232,2024-03-22,5443,113.4,COD,Mumbai,Delivered,2024-03-22 03:00:00,2024-03-22 06:00:00,2024-03-22 09:00:00,2024-03-24 09:00:00,BlueDart,,,,,,3.0,3.0,3.0,2,,False,
ORD5233,2024-06-11,1272,251.53,Credit Card,Bangalore,Delivered,2024-06-11 04:00:00,2024-06-11 07:00:00,2024-06-11 09:00:00,2024-06-14 09:00:00,BlueDart,,,,,,4.0,3.0,2.0,3,,False,
ORD5234,2024-01-06,4010,22.86,UPI,Hyderabad,Delivered,2024-01-06 04:00:00,2024-01-06 06:00:00,2024-01-06 08:00:00,2024-01-07 08:00:00,Ecom Express,TKT471,Refund,2024-05-11,2024-05-12 21:00:00,Closed,4.0,2.0,2.0,1,45.0,False,27.0
ORD5234,2024-01-06,4010,22.86,UPI,Hyderabad,Delivered,2024-01-06 04:00:00,2024-01-06 06:00:00,2024-01-06 08:00:00,2024-01-07 08:00:00,Ecom Express,TKT2699,Refund,2024-03-15,2024-03-17 21:00:00,Closed,4.0,2.0,2.0,1,69.0,False,41.4
ORD5235,2024-04-22,5815,99.44,Wallet,Mumbai,Delivered,2024-04-22 05:00:00,2024-04-22 06:00:00,2024-04-22 09:00:00,2024-04-24 09:00:00,BlueDart,,,,,,5.0,1.0,3.0,2,,False,
ORD5236,2024-06-16,2773,207.03,UPI,Mumbai,Delivered,2024-06-16 01:00:00,2024-06-16 02:00:00,2024-06-16 11:00:00,2024-06-19 11:00:00,Delhivery,,,,,,1.0,1.0,9.0,3,,False,
ORD5237,2024-04-18,3547,173.98,Wallet,Mumbai,Delivered,2024-04-18 01:00:00,2024-04-18 02:00:00,2024-04-18 09:00:00,2024-04-21 09:00:00,BlueDart,,,,,,1.0,1.0,7.0,3,,False,
ORD5238,2024-06-09,4164,136.52,UPI,Mumbai,Delayed,2024-06-09 01:00:00,2024-06-09 04:00:00,2024-06-09 11:00:00,2024-06-16 11:00:00,Ecom Express,TKT2096,Refund,2024-04-20,2024-04-21 19:00:00,Closed,1.0,3.0,7.0,7,43.0,True,25.8
ORD5239,2024-02-17,5780,166.58,UPI,Bangalore,Delivered,2024-02-17 03:00:00,2024-02-17 05:00:00,2024-02-17 13:00:00,2024-02-20 13:00:00,BlueDart,TKT2029,Refund,2024-03-12,2024-03-12 05:00:00,Closed,3.0,2.0,8.0,3,5.0,False,3.0
ORD5240,2024-04-23,5717,67.3,COD,Mumbai,Delivered,2024-04-23 01:00:00,2024-04-23 02:00:00,2024-04-23 10:00:00,2024-04-26 10:00:00,BlueDart,TKT1029,Late Delivery,2024-01-18,2024-01-20 00:00:00,Closed,1.0,1.0,8.0,3,48.0,False,33.599999999999994
ORD5241,2024-04-21,1946,134.91,Credit Card,Bangalore,Delivered,2024-04-21 05:00:00,2024-04-21 06:00:00,2024-04-21 13:00:00,2024-04-24 13:00:00,Delhivery,,,,,,5.0,1.0,7.0,3,,False,
ORD5242,2024-03-19,3665,155.49,UPI,Mumbai,Delivered,2024-03-19 04:00:00,2024-03-19 08:00:00,2024-03-19 12:00:00,2024-03-21 12:00:00,BlueDart,,,,,,4.0,4.0,4.0,2,,False,
ORD5243,2024-03-13,1506,271.34,Wallet,Mumbai,Delivered,2024-03-13 03:00:00,2024-03-13 06:00:00,2024-03-13 13:00:00,2024-03-16 13:00:00,Ecom Express,TKT2854,Wrong Item,2024-05-16,2024-05-16 16:00:00,Closed,3.0,3.0,7.0,3,16.0,False,16.0
ORD5244,2024-01-07,1243,85.64,Credit Card,Bangalore,Delivered,2024-01-07 06:00:00,2024-01-07 09:00:00,2024-01-07 18:00:00,2024-01-09 18:00:00,BlueDart,TKT764,Wrong Item,2024-02-16,2024-02-18 23:00:00,Closed,6.0,3.0,9.0,2,71.0,False,71.0
ORD5245,2024-06-19,1505,261.67,COD,Delhi,Delivered,2024-06-19 02:00:00,2024-06-19 05:00:00,2024-06-19 07:00:00,2024-06-21 07:00:00,Delhivery,,,,,,2.0,3.0,2.0,2,,False,
ORD5246,2024-03-12,5517,196.83,Credit Card,Hyderabad,Delivered,2024-03-12 05:00:00,2024-03-12 08:00:00,2024-03-12 10:00:00,2024-03-13 10:00:00,Delhivery,TKT1892,Refund,2024-06-16,2024-06-18 21:00:00,Closed,5.0,3.0,2.0,1,69.0,False,41.4
ORD5246,2024-03-12,5517,196.83,Credit Card,Hyderabad,Delivered,2024-03-12 05:00:00,2024-03-12 08:00:00,2024-03-12 10:00:00,2024-03-13 10:00:00,Delhivery,TKT2081,Damaged Item,2024-02-19,2024-02-19 17:00:00,Closed,5.0,3.0,2.0,1,17.0,False,17.0
ORD5247,2024-01-27,4158,15.9,UPI,Hyderabad,Delayed,2024-01-27 02:00:00,2024-01-27 06:00:00,2024-01-27 10:00:00,2024-02-02 10:00:00,BlueDart,,,,,,2.0,4.0,4.0,6,,True,
ORD5248,2024-05-07,4590,220.14,Wallet,Bangalore,Delayed,2024-05-07 04:00:00,2024-05-07 06:00:00,2024-05-07 13:00:00,2024-05-11 13:00:00,BlueDart,,,,,,4.0,2.0,7.0,4,,True,
ORD5249,2024-03-14,2872,20.31,Wallet,Mumbai,Delivered,2024-03-14 05:00:00,2024-03-14 09:00:00,2024-03-14 15:00:00,2024-03-16 15:00:00,Ecom Express,TKT1965,Refund,2024-01-09,2024-01-11 06:00:00,Closed,5.0,4.0,6.0,2,54.0,False,32.4
ORD5250,2024-02-27,4793,299.24,Credit Card,Bangalore,Delivered,2024-02-27 03:00:00,2024-02-27 05:00:00,2024-02-27 08:00:00,2024-02-28 08:00:00,BlueDart,TKT2398,Refund,2024-05-16,2024-05-18 23:00:00,Closed,3.0,2.0,3.0,1,71.0,False,42.6
ORD5251,2024-03-02,2192,263.06,Wallet,Mumbai,Delivered,2024-03-02 05:00:00,2024-03-02 09:00:00,2024-03-02 19:00:00,2024-03-05 19:00:00,Ecom Express,,,,,,5.0,4.0,10.0,3,,False,
ORD5252,2024-02-18,5425,96.23,UPI,Bangalore,Delivered,2024-02-18 05:00:00,2024-02-18 08:00:00,2024-02-18 12:00:00,2024-02-19 12:00:00,BlueDart,,,,,,5.0,3.0,4.0,1,,False,
ORD5253,2024-06-10,5745,84.65,Wallet,Hyderabad,Delivered,2024-06-10 03:00:00,2024-06-10 06:00:00,2024-06-10 09:00:00,2024-06-11 09:00:00,BlueDart,,,,,,3.0,3.0,3.0,1,,False,
ORD5254,2024-02-03,2464,120.62,Wallet,Bangalore,Cancelled,2024-02-03 05:00:00,2024-02-03 08:00:00,2024-02-03 13:00:00,2024-02-06 13:00:00,BlueDart,,,,,,5.0,3.0,5.0,3,,False,
ORD5255,2024-02-13,1390,113.29,Wallet,Hyderabad,Delivered,2024-02-13 04:00:00,2024-02-13 07:00:00,2024-02-13 11:00:00,2024-02-16 11:00:00,BlueDart,,,,,,4.0,3.0,4.0,3,,False,
ORD5256,2024-06-09,5476,117.98,UPI,Hyderabad,Delayed,2024-06-09 04:00:00,2024-06-09 05:00:00,2024-06-09 13:00:00,2024-06-16 13:00:00,BlueDart,,,,,,4.0,1.0,8.0,7,,True,
ORD5257,2024-01-30,4377,102.3,COD,Hyderabad,Delivered,2024-01-30 03:00:00,2024-01-30 07:00:00,2024-01-30 11:00:00,2024-02-02 11:00:00,BlueDart,TKT1755,Wrong Item,2024-06-17,2024-06-17 12:00:00,Closed,3.0,4.0,4.0,3,12.0,False,12.0
ORD5258,2024-06-27,5837,190.13,Wallet,Bangalore,Delivered,2024-06-27 01:00:00,2024-06-27 03:00:00,2024-06-27 08:00:00,2024-06-29 08:00:00,Ecom Express,TKT2488,Damaged Item,2024-03-04,2024-03-05 09:00:00,Closed,1.0,2.0,5.0,2,33.0,False,33.0
ORD5259,2024-06-29,5915,57.64,COD,Delhi,Delivered,2024-06-29 05:00:00,2024-06-29 06:00:00,2024-06-29 14:00:00,2024-07-02 14:00:00,Ecom Express,,,,,,5.0,1.0,8.0,3,,False,
ORD5260,2024-06-17,1672,255.33,Credit Card,Bangalore,Delivered,2024-06-17 02:00:00,2024-06-17 05:00:00,2024-06-17 08:00:00,2024-06-18 08:00:00,BlueDart,,,,,,2.0,3.0,3.0,1,,False,
ORD5261,2024-05-28,3560,245.6,Credit Card,Bangalore,Delivered,2024-05-28 05:00:00,2024-05-28 07:00:00,2024-05-28 17:00:00,2024-05-31 17:00:00,BlueDart,,,,,,5.0,2.0,10.0,3,,False,
ORD5262,2024-03-14,2211,148.18,UPI,Delhi,Delivered,2024-03-14 05:00:00,2024-03-14 09:00:00,2024-03-14 14:00:00,2024-03-16 14:00:00,BlueDart,TKT663,Refund,2024-03-07,2024-03-08 05:00:00,Closed,5.0,4.0,5.0,2,29.0,False,17.4
ORD5263,2024-06-11,1929,257.29,UPI,Delhi,Delivered,2024-06-11 03:00:00,2024-06-11 05:00:00,2024-06-11 08:00:00,2024-06-14 08:00:00,Delhivery,,,,,,3.0,2.0,3.0,3,,False,
ORD5264,2024-01-03,2539,81.67,UPI,Hyderabad,Delayed,2024-01-03 03:00:00,2024-01-03 07:00:00,2024-01-03 12:00:00,2024-01-07 12:00:00,Ecom Express,TKT1981,Wrong Item,2024-05-12,2024-05-12 17:00:00,Closed,3.0,4.0,5.0,4,17.0,True,17.0
ORD5265,2024-01-21,1912,15.09,UPI,Mumbai,Delayed,2024-01-21 03:00:00,2024-01-21 04:00:00,2024-01-21 09:00:00,2024-01-27 09:00:00,BlueDart,TKT1905,Damaged Item,2024-04-01,2024-04-01 19:00:00,Closed,3.0,1.0,5.0,6,19.0,True,19.0
ORD5266,2024-06-08,1643,189.57,COD,Mumbai,Delivered,2024-06-08 06:00:00,2024-06-08 10:00:00,2024-06-08 16:00:00,2024-06-11 16:00:00,Ecom Express,,,,,,6.0,4.0,6.0,3,,False,
ORD5267,2024-03-13,5522,142.79,UPI,Hyderabad,Delivered,2024-03-13 03:00:00,2024-03-13 04:00:00,2024-03-13 12:00:00,2024-03-15 12:00:00,Delhivery,TKT1283,Wrong Item,2024-06-05,2024-06-06 17:00:00,Closed,3.0,1.0,8.0,2,41.0,False,41.0
ORD5267,2024-03-13,5522,142.79,UPI,Hyderabad,Delivered,2024-03-13 03:00:00,2024-03-13 04:00:00,2024-03-13 12:00:00,2024-03-15 12:00:00,Delhivery,TKT2279,Refund,2024-01-18,2024-01-20 20:00:00,Closed,3.0,1.0,8.0,2,68.0,False,40.8
ORD5268,2024-06-24,1501,174.48,COD,Bangalore,Cancelled,2024-06-24 05:00:00,2024-06-24 06:00:00,2024-06-24 12:00:00,2024-06-26 12:00:00,BlueDart,TKT1616,Late Delivery,2024-02-16,2024-02-16 08:00:00,Closed,5.0,1.0,6.0,2,8.0,False,5.6
ORD5269,2024-03-05,1729,270.81,Wallet,Mumbai,Delayed,2024-03-05 04:00:00,2024-03-05 07:00:00,2024-03-05 15:00:00,2024-03-10 15:00:00,Delhivery,,,,,,4.0,3.0,8.0,5,,True,
ORD5270,2024-04-01,2283,291.28,Wallet,Bangalore,Delivered,2024-04-01 01:00:00,2024-04-01 03:00:00,2024-04-01 10:00:00,2024-04-03 10:00:00,Delhivery,,,,,,1.0,2.0,7.0,2,,False,
ORD5271,2024-03-11,3118,193.99,Credit Card,Delhi,Delayed,2024-03-11 02:00:00,2024-03-11 05:00:00,2024-03-11 12:00:00,2024-03-17 12:00:00,BlueDart,,,,,,2.0,3.0,7.0,6,,True,
ORD5272,2024-03-01,5552,231.58,Credit Card,Delhi,Delivered,2024-03-01 02:00:00,2024-03-01 03:00:00,2024-03-01 08:00:00,2024-03-03 08:00:00,Ecom Express,,,,,,2.0,1.0,5.0,2,,False,
ORD5273,2024-03-08,5386,34.3,COD,Hyderabad,Delivered,2024-03-08 03:00:00,2024-03-08 05:00:00,2024-03-08 11:00:00,2024-03-09 11:00:00,Delhivery,TKT1881,Wrong Item,2024-01-13,2024-01-15 01:00:00,Closed,3.0,2.0,6.0,1,49.0,False,49.0
ORD5274,2024-01-16,4836,56.61,UPI,Bangalore,Delivered,2024-01-16 05:00:00,2024-01-16 07:00:00,2024-01-16 16:00:00,2024-01-19 16:00:00,Delhivery,,,,,,5.0,2.0,9.0,3,,False,
ORD5275,2024-06-15,1919,222.63,Credit Card,Hyderabad,Delivered,2024-06-15 01:00:00,2024-06-15 04:00:00,2024-06-15 07:00:00,2024-06-17 07:00:00,Ecom Express,,,,,,1.0,3.0,3.0,2,,False,
ORD5276,2024-03-28,5050,135.1,COD,Mumbai,Delayed,2024-03-28 04:00:00,2024-03-28 07:00:00,2024-03-28 10:00:00,2024-04-04 10:00:00,BlueDart,,,,,,4.0,3.0,3.0,7,,True,
ORD5277,2024-04-22,3339,139.33,Credit Card,Mumbai,Delivered,2024-04-22 04:00:00,2024-04-22 07:00:00,2024-04-22 17:00:00,2024-04-25 17:00:00,Ecom Express,,,,,,4.0,3.0,10.0,3,,False,
ORD5278,2024-02-26,1755,99.5,UPI,Mumbai,Delivered,2024-02-26 06:00:00,2024-02-26 09:00:00,2024-02-26 14:00:00,2024-02-27 14:00:00,Delhivery,,,,,,6.0,3.0,5.0,1,,False,
ORD5279,2024-06-21,2869,186.13,COD,Bangalore,Delayed,2024-06-21 02:00:00,2024-06-21 06:00:00,2024-06-21 09:00:00,2024-06-27 09:00:00,Delhivery,,,,,,2.0,4.0,3.0,6,,True,
ORD5280,2024-01-23,5472,63.7,Credit Card,Hyderabad,Delayed,2024-01-23 03:00:00,2024-01-23 07:00:00,2024-01-23 15:00:00,2024-01-29 15:00:00,Delhivery,TKT632,Refund,2024-03-11,2024-03-11 19:00:00,Closed,3.0,4.0,8.0,6,19.0,True,11.4
ORD5280,2024-01-23,5472,63.7,Credit Card,Hyderabad,Delayed,2024-01-23 03:00:00,2024-01-23 07:00:00,2024-01-23 15:00:00,2024-01-29 15:00:00,Delhivery,TKT1518,Late Delivery,2024-06-20,2024-06-20 17:00:00,Closed,3.0,4.0,8.0,6,17.0,True,11.899999999999999
ORD5281,2024-05-20,1507,191.81,UPI,Hyderabad,Delivered,2024-05-20 06:00:00,2024-05-20 09:00:00,2024-05-20 15:00:00,2024-05-23 15:00:00,Delhivery,,,,,,6.0,3.0,6.0,3,,False,
ORD5282,2024-03-10,2436,60.4,COD,Mumbai,Delivered,2024-03-10 04:00:00,2024-03-10 08:00:00,2024-03-10 14:00:00,2024-03-12 14:00:00,BlueDart,,,,,,4.0,4.0,6.0,2,,False,
ORD5283,2024-04-30,3575,28.51,COD,Hyderabad,Delivered,2024-04-30 05:00:00,2024-04-30 09:00:00,2024-04-30 15:00:00,2024-05-03 15:00:00,BlueDart,,,,,,5.0,4.0,6.0,3,,False,
